Star,Review
5.0,아주 이쁘고 사이즈도 알맞고 너무 좋네요 자주 입을게요!
5.0,착용감은 부드럽고 좋아요 초여름까지 입을수 있을거 같습니다
5.0,딱 생각햇던 대로네요 팔이 생각보다 얇아서 시원하고 크고 좋슴다
4.0,사이즈 적당하고 여름용으로 입기 좋아요 배송도 빨라요
5.0,"여름용으로 하나 샀는데, 원단도 기본 블레이저보다 약간은 얇아서 훨씬 시원하게 입을수 있을거같아요.! 이가격이 이정도품질 못찾습니다.! 잘입을게요"
5.0,배송 빠르고 여름에 전투용으로 입기 좋은 소재에요
5.0,배송 빠르고 여름에 근무 전투용으로 입기 좋은 소재에요
5.0,이가격에 이정도 재질이면 진짜 만족스러운 거 같아요
5.0,사이즈도 딱 좋고 얇아서 여름에 입기도 좋아 만족합니다
5.0,배송도 빠르고 색감도 아직 맘에들고 특히 가격이 좋았어요ㅎ 다음에 또 사고싶어요ㅎ 두툼하고 맘에듭니다ㅎㅎ
5.0,아주 마음에 듭니다. 편하게 가볍게 입기 좋습니다.
5.0,가볍고 편안하고 시원해서 좋습니다. 자주 입을것 같습니다.
5.0,아주 편하게 잘입을것 같습니다. 옷도 가벼워서 좋아요.
5.0,사이즈는 좀 크게 나왔다고 해서 라지로 샀는데 딱 알맞은 느낌이었고 단정하게 보이네요
5.0,소재시원하고 정핏이라서 좋아요^^ 입어서 스타일 사짐으로 올릴게요
5.0,요즘 계절에도 어울리고 제품도 무난하고 좋아요
5.0,가성비 상당히 좋네요 격식차리기 무난한 아이템입니다
5.0,무난하니 가성비 너무 좋네요 셋업으로 입어도 좋을듯
5.0,무난하니 가성비가 너무 좋네요 격식차리기 좋습니다
5.0,간절기에 안에 반팔티 입고 편하게 걸치기 좋은 자켓!
4.0,두께 얇아서 지금 입기에 시원하니 좋아요 소매가 조금 짧은느낌
5.0,지금 입기에는 딱 좋은 얇은 두께라서 좋네요 기본스타일이에요
5.0,"급하게 필요해서 구매했는데, 지금 입기 좋은 두께에요"
5.0,"가격도 합리적이고. 사이즈나 등등 맘에들었고 이전에 다른 같은 디자인으로 다른색상을 구매했고, 추가 구매 했습니다."
5.0,무탠다드 이름값합니다  이가격에 이정도 퀄리티 나이스
5.0,이 가격에 블레이저를 산다는게 가성비 있구 상품도 좋습니다
4.0,"봄, 가을에 입는 블레이저 보단 얇네요. 그래도 더운 여름엔 어떻게 해도 더울 것 같아요."
5.0,배송도 아주 빠르고 상품도 만족합니다! 번창하세요~
4.0,기본 정장 필요해서 구매했는데 가성비 좋고 좀더 얇았으면 싶은 생각이지만 깔끔한 기본 핏에 쿨탠이라 믿고 입어요~~
5.0,급하게 필요해서 구매했는데 배송 빠르고 제품 좋아요
5.0,좋아요 생각보다 크지않구요 오히려 적당한 사이즈인것같아요
5.0,면접때 입을려고 샀습니다. 딱 맞고 좋습니다 굳굳
3.0,옷이 잘 검수가 안되서 온것 같아요 다음엔 검수 잘해 주세요
3.0,옷이 편하고 핏도 맘에 들지만 오래된 옷같이 선명한 블랙도 아니고 어깨와팔 연결부분에 주름이 져서 아쉽네요.  교환시간이 안되서 그냥 입었어요 
5.0,블레이저 자주 애용해서 좀 더워졋을때 입으려고 삿는데 핏도좋고 이뻐요 다만 쿨인데 두께감이 조금 잇네요
5.0,간지납니다 무탠다드의 심플함속에 기본을지키는 기본
5.0,이가격에 믿을수없는 가성비 무탠다드 최고입니다
5.0,역시 무탠다드 최고입니다 이가격에 믿을수없는 가성비
5.0,처음 무탠 블레이져 사보는데 완전 맞춤이네요 아주 잘 맞아요 가성비를 따라갈수가 없네요
5.0,어깨때문에 한치수 크게 샀는데 오히려 편하고 좋았슴. 시원한 소재로 구김도 걱정없을듯 함
4.0,옷 자체는 깔끔해요. 개인적으로 총장이 좀 길다고 느꼈고 쿨탠다드라 써 있지만 그리 시원하다고는 못 느끼고 오히려 그냥 가을 블레이저 느낌이었습니다!
4.0,쿨탠다드지만 시원하다고 느낄만큼은 아닙니다. 그냥 가을 블레이저 같은 느낌? 
5.0,생각보다 얇지 않아서 올해는 끝이구나 했는데 입어보니 시원해요 요즘 날씨에 걸치고 나가기 좋아요
5.0,평소 외투 입는 사이즈대로 주문하고 다 뜯어서 입었는데 생각보다 딱맞아서 교환은 못하고 다른분한테 입양보내긴했는데 확실히 질 좋고 이뻐요
5.0,딱 기본 여름블레이저네요. 소재가 시원해서 한여름만 아니면 입을 수 있을 것 같아여
5.0,좋아요 무난깔끔의ㅜ대명사 무탠다드 닉값핮니다
5.0,딱 알맞아요. 겨울빼고는 다 입을 수있는 자켓 입니다. 
4.0,색감이좋고 전체적으로 핏한 느낌입니다. 잘입을게요
5.0,좋네요 품질도 좋고 크기도 딱 좋아요 색도 이쁘게 잘빠졌네요
4.0,진짜 무난한 정장 마이 입니다. 두께 얇다고 되어있는데 타 하복 정장대비보통 두께라 생각하시는게 맞을 것 같아요.
3.0,릴렉스라 좀 더 여유로울 줄 알았는데 생각보다 타이트하네요 기장은 여유로운데 가슴하고 어깨쪽이 생각보다 타이트해서 덩치 큰 사람은 입기 조금 애매하네요 
4.0,릴렉스드라 편하고 쿨탠다드라 소재는 좋습니다. 핏은 어중간 애매하다는 다른 후기들 표현이 맞네요 활동성은 좋으나 어깨패드는 애매하게 뜨고 전형적인 기본 애매한 블레이저 입니다.
5.0,날이 더워져서 쿨탠다드로 주문해봤는데 역시는 역시네요. 배송도 빠르고 핏도 생각했던대로 나와서 대만족입니다.
5.0,저녁에 주문했는데 하루만에 배송왔어요. 상품도 생각했던대로 딱 맞고 역시 무탠다드네요.
5.0,믿고가는무탠다드좋아요 재질도편하고 좋네영
5.0,배송도 빠르고 품질도 좋고 역시 무탠다드입니다!
5.0,좋아요 항상 만족하면서 구매합니다 ~ 입기 편해요 !! 
5.0,"배송올때 박스포장이 다 너덜너덜한 상태여서 비왔으면 어쩌나 싶지만, 옷자체는 베이직하고 아주 더울때까지 잘 입을 거같아서 좋아요!"
5.0,쿨텐다드 말고 오리지널도 갖고있는데 확실히 재질이 시원한 재질에 얇습니다. 오리지널과 똑같은 모양이구요 여름맞이로 구매했는데 아주 만족! 
5.0,기본 오리지날과 재질도 확실히 시원한 느낌이고 얇습니다
5.0,재질 시원하고 초여름까지 입기 딱 좋은거같아요!
5.0,시원한 재질에 저렴하게 구매해서 마음에 들어요. 초여름까지 입을수 있을듯해요
5.0,쿨탠다드라 얇아서 늦봄까지 잘 입을 것 같고 기장도 맘에 들어용
4.0,와 가격대비로는 여기가 최고인거같아요 좋네요
5.0,깔끔하고 시원해서 좋습니다. 몸이 상체 발달형에 팔에 두꺼운 편인데 딱 맞고 살짝 여유 있습니다. 겨울에도 여름 블레이저 입고 위에 코트 입는 걸 좋아하는데 사이즈가 딱 좋네요. 기본이라 어디에 입어도 깔끔해서 좋아요. 
4.0,구매할만한 가치가 있는 상품이라고 생각합니다 ㅎㅎ 
5.0,두께감이 약간 있어서 한여름은 좀 힘들거 같네요.  재질도 좋고  암튼 맘에 들어요. 다른 색도 구매 할께뇨 많이 파세요
5.0,수십만원 정장이랑 비교하면 원단 차이가 나긴 하지만 합리적인 가격에 부담 없이 입을만한 좋은 블레이져입니다. 핏도 슬림하지 않은 레귤러 핏이라 불편하지 않고 상체 왜소한 타입이라 걱정했는데 어깨 패드 덕분에 체형 보정 어느 정도 됩니다.
5.0,결혼식 하객으러 갈때 입기 좋을것같아서 구매했는데 더위 많이 타시는 분들 구매하시면 좋을것같아요
5.0,가볍게 입기 좋은 옷입니다. 색감도 제가 생각한대로네요
5.0,디자인 무난하고 이뻐요 무탠다드랑 쿨탠다드 출근복으로 애용해요
4.0,나쁘지않아요 핏은 조금 아쉽지만 세련됐어요 굳
4.0,어깨가 생각보다 각이 져있네요 팔이 딱 떨어지고해거 핏은 나쁘지않아요
5.0,직년에 구매했는데 재구매 합니다 역시 좋습니다.
4.0,무탠 제품은 언제나 잘 쓰고 있습니다. 앞으로도 계속 쓸 예정입니다.
5.0,형 사줬는데..만족하네요. 사이즈폭도 크고 가격대나 품질 등 가성비로는 무탠다드가 최강인듯합니다.
5.0,ㅂ동생이 언니 결혼식에 입을 옷이 필요해서 샀는데 다행히 잘 맞고 괜찮더라구요!!! 퀄리티도 괜찮고 좋았습니다 
5.0," [쿨탠다드]릴렉스드 베이식 블레이저 하의와 세트로 색상은 블랙구매했습니다. 데일리로 잘 입고디닙니다. 착용감이 편하고, 소재는 너무 얇지도 두껍지도않고 적당하지만 힘이 있어요. 디자인 컬러까지 화면과 같아요. 배송은 전날 22시에 주문해서 다음날 받았습니다 만족합니다. "
5.0,"무신사 스탠다드, [쿨탠다드] 릴렉스드 베이식 블레이저 색상은 블랙으로 구매했습니다. 하의까지 세트로! 9월말부터 11월초까지 교복으로 잘 입고디닙니다. 착용감이 편하고, 소재, 디자인 컬러까지 화면과 같아요. 배송은 아시다시피 빠릅니다. 만족해서 다른 상품 추가구매합니다."
5.0,업청 큰느낌은 아니고 길지 않아서 그런듯 좋음 그ㅛ그ㅛ
5.0,좋아요 잘 입고 잇어요 배송도 꼼꼼히고 좋앗어오 굿
5.0,출근복으로 가볍게 정장이 필요했는데 킹무탠다드로 편하게 구입했네요
5.0,여름용으로 샀는디 시원해서 입을만했습니다 추천
5.0,여름에 입기 무리없어요! 한여름은 물론 덥지만요 
5.0,쿨텐다드라 확실히 시원하고 이거 사자마자 품절되서 잘못하면 못살뻔했어요.
5.0,쿨텐다드라 확실히 시원하고 이거 사자마자 품절되서 잘못하면 못살뻔했어요 
5.0,쿨탠다드라 시원하게 입습니다 팔기장 조금 긴편!
5.0,시원하고 너무 만족합니다 배송도 하루만에 왔어요
4.0,이게 쿨텐다드라고 시원하지 않습니다. 그냥 약간 얇은거라 여름용으로 매우 비추 간절기용인 듯
5.0,캐쥬얼하게 입으려했는데 생각보다 드레시합니다.. 어깨부분이 좀 좁아보여서 아쉽지만 가성비는 좋습니다!
5.0,여름에도 블레이저를 입고 싶었는데 쿨탠다드 릴렉스드 베이직 블레이저 여름에도 입을수있게 되었습니다
5.0,생각보다 시원해서 출근할때 잘입고있습니다! 배송도 빨라서 너무 좋아요
5.0,여름철에도 무난하게 입을 수 있는 기본 블레이저입니다
5.0,일반 블레이저보다 얇아서 가을에 입기 좋을거 같아요
3.0,옆에트임은별도로없네요 옆트임 없구 구김잘가네요
4.0,"저는 몸무게 대비 상체보다 하체가 많이 찐 편이고, 상체는 보통 105~110 사이즈 입으면 활동하기 무리 없는 정도입니다. 그런 걸 감안할 때 생각보다 꽤 어깨에서 날갯죽지 쪽이 타이트하고 전체적으로 두꺼운 것 같아요. 감안하시길 바랍니다."
5.0,기본템없으신분들은 무조건 하나 추천 이정도 가격에 이정도 퀄리티 보기 힘듭니다!
5.0,어깨가 커서 미디움 입고 깊엇지만 라지로 시켜서 입었는데 그래도 어깨는 조금 작습니다 그래도 입을 수는 있어요 ㅎ
5.0,무탠다드 답게 좋은 가성비 무난한 재질 어디에 입어도 잘 어울리는 기본 블레이저! 어디에 입던 잘 어울려서 좋습니다:) 세탁후 변형도 없구 배송도빠르네요!
5.0,무난한가격에 입기 좋은 제품 입니다 가성비 최고!!
5.0,가볍게 막 입기 좋을 것 같습니다. 그렇게 시원한 원단은 아니에오. 
5.0,급하게 주문했는데 잘 입었습니다!여름에 입기 딱 좋아요 
5.0,가볍고 시원해서 좋습니다. 별 생각없이 여기저기 툭툭 걸칠 수 있을 것 같아요.
4.0,덩치도 있고 배도 나온 아저씨인데 2XL 딱 맞음. 어깨 크지도 작지도 않고 정말 딱 맞음. 팔 기장 딱 맞음. 참고로 티셔츠 110 입습니다.
5.0,너무 이쁩니다! 이제 가을 다가와서 입으면 딱 좋을꺼같아요!
4.0,걍 무난하고 괜찮은데 생각보다 한여름에 입기에는 좀 덥긴함 아무리 쿨탠다드여도
5.0,사이즈 딱 맞고 너무 딱 안붙어서 불편하지 않더라구요 잘입고 다닙니다~
5.0,릴렉스 테이퍼드 슬랙스랑 셋업 구매  색상차이 없이 잘 어울립니다
5.0,일단 상당히 덩치있는 제게도 잘 맞습니다...보통 어깨부분이 안맞는데! 투엑스긴 하지만요!
5.0,결혼식에 가려고 샀는데 디자인도 깔끔하고 배송도 빨랐어요. 모든 경도사는 이걸로 통일하려구요
5.0,릴렉스 핏이라 무난하구 이뻐요 너무 두껍지 않아서 좋아요
5.0,디자인도 깔끔하고 무엇보다 핏이 마음에 들어용 기장이랑 어깨라인도 제가 원하던 스탈이었습니다 그리고 배송도 빨라서 너무 좋았어요!
5.0,무조건 하나는 갖고 있어야 하는 블레이저. 기본 아이템 입니다.
5.0,무조건 있어야되요. 가을에는 블레이저가 간지 입니다.
5.0,여름에 입기 좋은 소재고 블레이저 처음 사보는데 만족합니다 가을에 청바지에 입어도 예쁠거 같네요
5.0,여름에도 꽤 시원하게 입을 수 있어서 좋고 저렴한티가 안나요
5.0,"사이즈도 잘 맞아 편하고, 핏도 예뻐서 마음에 듭니다:)  여름에도 시원하게 입을 수 있고, 소재도 오염의 걱정이 크지 않아 좋습니다"
5.0,가격 착하고 웬만한데는 다 매치할 수 있어서 좋아요 여름에 입기엔 좀 더울것 같아요
4.0,예쁘고 무난하고 저렴하고 좋습니다 항상 만족합니다 
5.0,배송도 빠르고 입기 정말 좋은거 같아요 ! 매일 입고 다닐게요
5.0,마음에 들어요 여러 벌 구매했어요 깔끔하고 멋스러워요
5.0,사이즈 잘맞고 시원하게 입기 좋을 것 같아요. 배송도 빠르고 포장도 마음에 듭니다.
5.0,사이즈 잘맞고 시원하게 입고 다니기 좋을 것 같아요.
5.0,적당한 가격에 옷도 얇고 편하고 좋네요 가볍고 자주 입을거 같습니다
4.0,그냥 땃 기본이에요 먼지 마이 묻어요. 털면 쉽게 털어져요 그르나 머 그냥 기본 옷이에요 장례식 혹은 중요한자리 괴안아요
4.0,가격은 맘에 안듦 메커 사는게 나은 듯 그냥 완전 무난
5.0,역시 무텐다드. 기본의 정석이네요. 깔끔해서 대만족
4.0,핏자체는 그냥 무난한 블레이저이고 엄청 시원한 편은 아니지만 여름에 아우터로 실내에서 걸치고 다니는 용으로 괜찮습니다.
5.0,아주 얇진 않아요. 봄가을에도 입을수 있을것 같아요. 사이즈 적당합니다.
5.0,세미오버라고 생각하심되구요. 드라이후에도 변형없습니다. 아주 편하고 또 사입을게요
3.0,사이즈는 좀 더 큰걸로 시켰어야 했고 솔직히 작아요 옷 색깔 사진이랑 똑같고 옷 핏도 사진과 같이 나오네요.
5.0,아무리 얇아도 올여름에 입을 수가 없죠. 다만 잘 안 구겨져서 대충 보관해도 꺼낼 잘 펴집니다.
5.0,사진에서은 안보이지만 얇은 재질이라서 여름에 입기에 좋은 것 같습니다(살짝 덥긴하지만 견딜만한 정도..?). 핏이랑은 정말 예뻐요
5.0,사이즈 추천보고 구매했는데 살짝 작은느낌이 있어요. 살짝 오버한 사이즈로 입거 싶었는데.. 한 사이즈 업 추천드려요
5.0,가성비가 좋아요. 얇지만 싼티나는 원단은 아니예요. 무신사는 제값하는거 같아 만족해요.
5.0,여름때 입을려고 구입했는디 쿨탠다드 역시 실망시키지않는군요 정말 시원합니다
5.0,핏 정말 좋습니다 너무 크지도 않고 적당합니다 항상입고 다니는 일을하는데 핏좋다는 소리를 자주듣곤합니다
5.0,검정 와이드 슬랙스를 구매해서 셋업 자켓도 구매했어요. L사이즈하려다가 클거같아 M사이즈 구매했는데 적당히 루즈하게 잘 맞네요. 소매가 살짝 길긴하지만 불편한 정도는 아니에요. 쿨탠다드라서 가볍고 얇은 소재이지만 한여름엔 무리이고 봄가을에도 입을수 있을거 같아요.
5.0,막 엄청 얇지는 않지만 그래도 적당히 입을만해요
5.0,편하고 좋습니다. 색깔 별로 사놓고 잘 착용하고 있네요.
5.0,넉넉하니 편안하게 입을 수 있고 한여름엔 입기는 어렵겠지만 시원하고 좋아오
5.0,일반 베이식은 어깨가 껴서 불편한데 딱 좋네요! 수선할 필요 없어서 너무 만족합니다
5.0,좋은가격에 잘샀어요. 쿨탠다는 바지만 샀는데 블레이저도 예쁘네요
5.0,경조사용으로 가볍게 구매했는데 매우 만족합니다 굳이 비싼 제품 아니어도 충분한 퀄리티로 봐요
5.0,봄 가을에 외투로 걸치기에 아주 좋은거 같아요! 옷도 예쁘고 여자친구도 좋어해요!!
4.0,픽업으로 받았는데 다른건 괜찮은데 소매부분에 상처 있었어요.
5.0,배송 빠르고 얇아서 여름철 캐쥬얼정장 차림으로는 그나마 젤 시원하네요
4.0,가성비 좋아요 사이즈도 좋아요 ㄱ만족합니다 좋아요
4.0,가성비 짱 이에요 전투복으로 좋네요  만족합니다ㅂ
5.0,사이즈도 너무 좋고 어디에나 잘 묻는 색이라 참 좋아요 
5.0,여름 블레이저 찾았었는데 역시 가성비는 무탠다드네요. 딱 제가 원하던 핏과 퀄리티라 매우 만족해요.
5.0,블레이저를 급하게 입을 일이 있어 주문했는데 만족하고 입었습니다. 릴렉스드 블레이저라 기본 보다는 조금 더 여유로운거 같아요!
5.0,경조사 용으로 구매했는데 저렴하게 잘 구매했습니다. 
5.0,적당한 핏인거같습니다. 한사이즈 업해도 괜찮아요
5.0,"쿨소재인데, 바깥에서 보기에는 충분히 일반소재처럼 보이고 싸구려틱하지도 않아서 봄가을에도 착용해도 괜찮아보입니다! 소재가 막 엄청 얇은건 아닌데 몸에닿을때 시원한느낌이에여  많이 릴렉스드한 핏이라 꽤 여유롭습니다."
5.0,여름에 결혼식 있어서 샀는데 사이즈도 괜찮고 이쁘고 시원해요
5.0,살이 마니 쪄서 사이즈로 삿는데 역시나 기장이 기네요
5.0,원단이 얇아서 여름에도 입기에 좋을 것 같아요. 잘 입을께요
3.0,릴렉스핏이라고 하는데 운동한 사람은 조금 딱맞는 느낌
5.0,기본 베이식 블렌저와는 또 다르게 좋네요. 잘 입을 거 같아요
5.0,지인분 행사때문에 구매하였는데 재질도 좋고 만족합니다
5.0,결혼식때입고왔습니다 여름은사실상 힘들고 가을이나 그럴때ㄱㄴ
5.0,딱 제가 원하는 블레이저 였어요 핏도 살아있고  살때 정말 많이 고민했었는데 사길잘했다는 생각이 드네요
5.0,전체적으로 사진과 비슷하고 생각했던 핏이라 마음에 듭니다.
5.0,나름 시원해요. 적당히 포멀챙기면서 편해서 추천임당
5.0,저렴한 가격에 잘 구매했습니다 잘 입고 있습니다
5.0,편하고 좋네요 배송 빨라서 너무 좋았던거 같습니다
5.0,면접볼 때 입을려고 급하게 샀는데 아주 만족합니다 봄가을에 잘 입고다닐 것 같아요
5.0,너무 좋습니다 통풍되는 재질이고 더군다나 사구려 재질도 더더욱 아닙니다 만족스러워요
5.0,"옷 포장이 정말 깔끔하게 잘되어 와서 받았을 때 기분 좋았구요 주름진 부분도 없어서 더 좋았습니다. 여름용인데 봄,가을용이랑 두께차이는 크게 나진 않았지만 이번 결혼식때 아주 유용하게 잘 입었습니다!"
5.0,기존 블레이저나 슬랙스와는 감이 완전히 다르네요! 여름용으로 쿨탠다드 처음 사봤는데 대만족입니다! 사이즈도 기존 것들과 아예 똑같고 여름에 포멀하게 입어야한다면 무신사 쿨탠다드 강력 추천합니다!
5.0,믿고쓰는 무신사 스탠다드 쉐입이 무너지지않으면서 적당히 얇습니다. 솔직히 한여름엔 못입을거같아요. 
5.0,딱 생각하던 사이즈였습니다.  소재가 가벼운 점은 너무 좋았습니다
5.0,생각했던 것보다는 두께감이 조금 있어서 아쉬웠지만 포장도 꼼꼼히해서 보내주시고 옷걸이도 같이 주셨네요~~ 이번에 결혼식장 간다고 구매했는데 빠르게 잘 보내주셔서 감사합니다~~ 배송 받았을때 구김도 하나도 없었어요! 밝은곳에서 찍어서 빛이 비쳐서 그런데 사실 완전 검정입니다
4.0,어깨가 아주 약간 작지만 기장감은 적당해요 좋어요
4.0,왜 릴렉스드인지 모를정도로 사이즈가 애매함. 치수대로 구매했는데 핏이 어정쩡해서 한치수 큰거로 고름. 싼맛에 한철입기에는 좋은 것 같음
4.0,사이즈가 애매한 것 같아요. 치수대로 구매했는데 다른 옷들과는 살짝 핏 등이 애매한듯요 뭐 싼맛에 입는거라 크게 괘이치않은데
5.0, 여름 앞두고 구매했습니다. 가성비 좋은 제품인거 같아요.
5.0,여름 원단이라고 시켰는데 그럼에도 조금 두껍습니다 그렇지만 믿고 입는 무신사 스탠다드!! 어깨각도 잘 떨어지고 캐주얼하게도 입고 경조사 때도 좋습니다!
5.0,뚱뚱한 체형인데 딱 맞게 나와서 저를 살려줬어요
5.0,급한 면접이 있어서 여름용으로 시켰더니 하루만에 오더라구요 ㄷㄷ 전체적으로 광택없이 깔끔합니다.
5.0,급한 면접이 있어서 여름용으로 시켰더니 하루만에 오더라구요 ㄷㄷ 전체적으로 광택없이 깔끔합니다. 
4.0,시원하고 좋은데 엄청 시원하지는 않아서 한여름에는 조금 더울것 같아요 구김도 조금 잘가요
5.0,무텐다드 가성비 엄청납니다 무난하게 데일리로 잘쓰고있어요!
5.0,역시 무탠다드!! 사이즈 약간 오버핏느낌으로 입기 딱 좋았습니다ㅎㅎ 재질도 생각보다 시원했습니다. 결혼식 여름 하객룩으로 코디하기 좋은 아이템입니다ㅎㅎ
5.0,여름용 세미정장스타일로 딱 좋습니다. 땀이 안날수는 없지만 금방 말라요!
5.0,어디든 걸치기 쉬운 옷! 근데 30도 넘어가면 이것도 더워요
5.0,정말 한여름만 아니면 충분히 어디든 걸칠 수 있는 무닌무난 그 자체!
4.0,추천합니다 다양한 색상 출시 다양한 쿨탠다드 출시 기대합니다 여름에 입기 좋아요 가성비 최고예요
5.0,"제가 더위를 많이 타는 편이라 지금 시기에는 못입을 것 같고 봄,가을에는 너무 시원하게 이쁘게 입을 것 같아 잠시 넣어두었습니다! 얇기는 얇은데 제가 더워해서ㅠㅠ 핏이나 옷감, 스타일은 정말 최상급이네요ㅠㅠ 이쁘게 잘입겠습니다 감사합니다!"
5.0,생각보다 시원하진 않지만 가볍게 걸치기 좋습니다
5.0,예뻐요. 꼭 사야하는 필수템. 가성비에.품질까지.두번사세요. 사이즈도 좋구 딱맞게 입어요.
5.0,여름용 블레이저 알아보다 구매하게 됐어요.쿨탠디드 좋네요ㅎㅎ
5.0,스탠다드한 핏과 얇고도 튼튼한 재질이라 추천합니다. 빠르고 좋은 상품 감사드립니다.
5.0,너무 기대했었나 생각보다 두꺼워서 깜짝놀랐어요. 핏은 좋고 맞춤처럼 잘빠졌네요. 한여름외 봄가을 잘 입을거같아요. 
5.0,무더운 여름날 왜 굳이  검은색을 선택하냐며 물으실 땐  대답해주는게 인지상정.  쿨탠다드니까!
5.0,깔끔한 블레이져입니다. 재질이 맘에 들고 배송이 빨라서 좋아여
5.0,단정하기도 하고 편하게도 입을 수 있어 잘 입고 다닐 것 같습니다
3.0,시원한 느낌 없어요...그냥 일반 블레이저 같아요...아쉽네요
5.0,인생 첫 블레이전데 이 정도면 만족함니다 소재도 얇아서 여름에 입기 좋을 것 같습니다 단점을 꼽자면 가격이 좀 비싼 것 같다는 점입니다ㅠ
5.0,급하게 면접 보느라 구매하게됐습니다. 매장 가서 직접 입어보고 구매해서 사이즈 잘 맞게 구매했습니다. 평소에 블레이저를 선호하지 않아서 불편하진 않을까 한 번 입고 안입지 않을까 생각했는데 생각보다 편하고 좋아요. 포멀한 느낌 안좋아하시는 분들도 하나쯤 구비해주시면 요긴하게 입을 수 있을걸 같습니다. 
5.0,살짝 크긴하지만 잘 조금 줄여서 입겠습니다~ 감사합니다~
5.0,아주얇아서 한여름에 제격입니다 가성비최고에요
5.0,역시 무신사는 정말 잘 만드는 것 같아요 무탠다드 짱 쿨탠다드 짱
5.0,여름에 회사 출근용으로 샀는데 소재도 시원하고 맘에 듭니다.
5.0,오버핏은 부담스럽고 베이직은 싫고 딱 중간이네요 ㅎㅎ
5.0,졸업사진 찍을 때 입었는데 시원하고 좋았습니다
5.0,믿고사는 무탠다드 생각보다 아주 많이 만족스럽습니다 가성비 최고
5.0,그레이/블랙 구매 후 그레이 품절이라 블랙 재구매했어요 여름철 출퇴근 교복처럼 입고있습니다. 그레이도 색감 예쁜데 재입고되면 바로 재구매합니다!
5.0,가성비 너무좋고 사이즈 핏감 퀄리티 다 만족합니다
5.0,딱 남친룩의 정석!! 두께감도 한 여름만 아니면 언제든 가능할거 같고 핏도 괜찮아요
5.0,사이즈가 애매하긴 한데 이 가격에 이 품질이면 정말 합리적이라고 생각함
5.0,"쿨텐다드라고해서 한 여름 용 인줄 알고 구매했는데 지금도 입기는 좀 힘들것 같아요 ㅋㅋ ㅜㅜ 남자친구가 더위를 많이 타는 편인데 6월 초에도 반팔에 입기에는 좀 더웠지만, 재질이나 핏감 모두 좋아서 만족했습니다!^^"
5.0,남자친구가 어깨랑 가슴둘레가 좀 있는데도 잘 맞고 편하다고 하네요~  재질이랑 핏도 좋아요 ㅋㅋ 한여름 용이 아니라 좀 아쉬웠지만 다른 컬러도 하나 사고 싶다규 했어요 ㅎㅎ
5.0,시원하고 가볍습니다. 무탠다드는 믿고 구입합니다. 암요~ 
5.0,생각보다 많이 두껍습니다ㅡ 일반 스파 브랜드에서 나오눈 아주 얇아서 다 비치는거 생각하시면 큰일납니드.
5.0,딱딱한 경조사때 살짝 느낌내기 좋아요. 무신사 냄새가 어때서?
3.0,가격이 합리적이고 디자인도 무난하며 배송도 플러스배송이라 빠릅니다. 잘입도록 하겠습니다.
5.0,"가격 생각하면 이만한게 없네요~! 슬랙스, 블레이져는 무난한거 사시려면 무신사스탠다드가 최곤거 같습니다"
5.0,역시 가성비로는 무신사 스탠다드가 최고네요~ 핏감도 좋고 편하게 입을 수 있을꺼 같습니다
5.0,기본 블레이저는 안 입어 봤는데 쿨탠다드 사길 잘했어요 얇아서 초 여름까지 쌉 가능이요
5.0,지금까지 산 상품중에 제일 마음에 드는 상품입니다람쥐
5.0,블레이저 생각보다 질이 좋고 여름용이라 확실히 시원합니다 
5.0,바지랑 깔맞춤으로 샀는데 가격도 적당하고 여름 경조사용으로 딱입니다.
5.0,지금 날씨에 입기 좋아요 잘 입고 다니고 있어요 추천
5.0,가성비 최고입니다. 적당히 툭 걸쳐도 이뻐 보입니다.
5.0,얇기는 얇아요 하지만 한여름에 입기에는 무리가 좀 있어보입니다
5.0,얇기는 한데 생여름은 조금 힘들수도 있을것 같네요
5.0,사이즈 잘 맞고 얇아서 여름에도 입을 수 있어요. 셋업으로 구매하기 좋습니다.
5.0,편안하게 출퇴근용으로 입을 수 있고 얇아서 시원하고 좋아여
5.0,평소 100~105 입는데 딱 좋아요 ㅎㅎ 여름용이라 그나마 덜 덥게 입을 수 있어서 좋아요
5.0,플러스배송은 처음 해보는데 엄청 빠르네요 어깨쪽은 조금 껴요 그거빼면 아주 좋아요
5.0,가볍고 시원합니다 여름에입기 좋네요 만족스럽습니다
5.0,여름에 입기 너무 좋아요 가볍고 시원하네요 만족!
5.0,"우려와 다른게 핏도 딱 떨어져서 아주 좋습니다. 이번주에 결혼식이 있어서 급하게 주문하였는데, 배송도 아주 빠르고 핏도 좋아서 아주 잘 입을 것 같습니다."
5.0,몸좋은신분들은무조건2xl사야함 은근작음
5.0,편하고 잘맞아요 재질도 괜춘하고 가격대비 굿굿
4.0,"소재가 생각보다는 두꺼워서 여름에는 입기 힘들 것 같지만, 봄 가을 코디하기 좋아요."
5.0,출근할때 입기 좋았습니다 배송도 빠르고 좋아요
4.0,출근할때 입기 좋았습니다 배송도 빠르고 좋아요
5.0,잘맞음잘맞음잘맞음잘맞음잘맞음잘맞음잘맞음잘맞음
5.0,"쿨탠다드버전으로 여름 블레이저 처음 구매했습니다. 역시 아주 맘에들구요, 지금 날씨에 입기 딱 좋습니다. 많이파세요"
5.0,사이즈도 딱 맞고 재질도 시원해서 매우만족합니다
