Star,Review
5.0,색감도 괜ㅌ찮아서 이뻐요 꾸안꾸로 입기 좋은거같네요
5.0,예뻐보여서 샀었구요 생각보다 더 예뻐서 좋답니다. 히히🙃
5.0,덥긴 한데 밋밋한 코디에 하나 걸쳐주면 예쁘고 귀여운 것 같아요 좋습니다 !
5.0,이거 세일할때 사세요 가성비템임 진짜 아무티셔츠에입어도 잘어울리고 힙해보임 그리고 엄청 재질 얇아요 거의 검은비닐수준  그래서 장마에 입기딱임 사이즈도 세세하게나와서 더좋네요 아쉬운점은 지퍼가 좀 빳빳하고 옆에 자꾸 찝혀요 
3.0,사이즈가 생각보다 작아서 아쉬워요 그리고 넘 얇아요
5.0,"가볍게 착용하기 좋은 제품입니다.  가방에 넣고 다니기도 좋고, 소재도 마음에 드네요. 티셔츠만 입기 심심할때 같이 입어주면 좋아요"
5.0,"가볍게 얇아서 간단히 입고 나가기에 너무 좋은 제품이고, 특히 흰색 티셔츠랑 스타일링하면 더 이쁜 제품입니다."
4.0,보기엔 아저씨조끼 느낌인데ㅋ 티랑 코디해서 입어보니 나름 괜찮네요
4.0,보기엔 아저씨조끼느낌이엤는데ㅋ티랑 코디해서 입으니 나름 괜찮아요 
4.0,보기엔 아저씨들이 입는 조끼갇아보였는데ㅋ티랑 코디해서 입으니 나름 괜찮아요
5.0,조끼 갖고 싶어서 이곳저곳 알아보다 세일+쿠폰 찬스로 저렴하게 구매했는데 질이 좋아서 너무 잘 산 것 같습니다 👍 맘에듬
5.0,오 생각보다 재질이 얇아서 놀랐어요ㅎㅎ 한여름에 입어도 괜찮을 두께감이라 마음에 듭니다
5.0,배송이 빨라서 좋았고 사이즈도 적당하고 디자인도 괜찮았습니다!
4.0,합리적인 가격에 예뻐요 디자인도 생각한대로 잘 뽑혔어요
4.0,색감이 너무 이쁘고 평상시에 꾸안꾸로 입기 좋아요
5.0,다른 티셔츠 위에 포인트로 입기 좋은 것 같습니다! 크롭한 기장감이어서 참고히시면 좋을 것 같습니다!
5.0,엄청 얇아서 요즘 날씨에 입기 좋습니다 자주입고다닙니다
5.0,이거 입으면 힙해지면서 좀 귀요미가 됩니다 갱갱
4.0,너무 커서 아쉽지만 얇아서 좋아요 힙하게 입을 수 있어서 만족스럽급니다
5.0,장마철에 입기도 좋고 밋밋한 코디에 얹으면 잘 어울리고 좋아요
5.0,마음에 듭니다! 에스도 가능할거 같지만 교환이 귀찮아서 입으려고 합니다
5.0,기본티위에 요거 하나만 입어줘도 힙하게 코디 가능합니다. 얇아서 한여름 땡볕만 아니면 두루두루 코디하기 좋습니다.
5.0,야무집니다 그냥 간편하게 코디하기 좋은 옷인것 같습니다
1.0,하 사지마세요 한 번 입었는데 아래 지퍼 바로 망가짐 하 돈 아까움 진짜
5.0,조끼 바람막이가 은근 꾸안꾸 코디로 상당히 괜찮습니다
5.0,이런스타일에 휴드조끼찾고있어는데 딱찾아서 잘입고있어용
5.0,사이즈도 마음에 들고 어디든 걸치기 편하네요오
5.0,진짜 이만한 아이템이 없습니다. 이쁘고 편하고 꾸안꾸 굳
5.0,얇아서 여름에 입기 딱이고 밑부분이 딱 잡아주는 건 없어서 아쉽긴 해요 ㅠㅠ 근데 가성비가 좋아서 만족합니다
3.0,생각보다슬림하네요 가격만큼이예요 할인안했으면안샀을듯
4.0,생각보다슬림하네요 가격만큼이예요 할인안했으면안샀을듯
5.0,엄마 생일 선물로 사드렸습니다 너무 좋아하시구요 잘 입고 다니셔서 뿌듯하네요!! 다른 색상도 구매하고 싶으시대요
5.0,포인트 진짜 주기 쉽네요!! 주변에서 많이 보이는거만 빼면 너무 좋아요
5.0,가격도 저렴하고 배송도 빨리왔어요 너무 예뻐서 마음에 들어요
5.0,너무 좋아요 시어후드 베스트 짱 파르티멘토 갓갓
3.0,배송은 빨랐지먼 너무 구겨져서 온 것 같아요 아쉬웠어요
5.0,코디하기 어려운 계절인 여름에 정말 간단히 매치할 수 있는 아이템입니다.
5.0,이쁘고 편해서 손이 정말 자주 가는 아이템입니다.
5.0,일단 옷 핏이 좋고 재질이 얇아서 초여름 까진 충분히 입을수 있어서 좋습니다
5.0,사이즈업해서 주문했어요 딱 좋습니다 색상 핏 재질 모두 만족합니다 옷 이뻐요 두루두루 잘 입을것 같아요 강추요
5.0,"아주 귀여운 베스트 입니다! 여름에 반팔만 단독으로 입으면 되게 허전한데 하나 스윽 걸쳐주면 느낌 굿 가격도 완전 저렴하고, 깔끔해요!"
5.0,주변에서 비슷한 옷들 많이 입고 다니길래 한번 구매해봤습니다!  어디에나 입어도 이쁜 핏이 나와요ㅜㅜ.. 프린팅 다 벗겨진 티셔츠 버리지 마시고 그 위에 이 제품 입으면 티 1도 안나요 ㅎㅎ 처음엔 그냥 바람막이 베스트니까 보세의류로 사려 했는데 딱 제 눈에 가격도 나쁘지 않고 파르티멘토 제품이기도 해서 바로 구매했어용😃😃 뒤에 모자도 달려있고 밑에 스트링이 있어서 조여서 입을 수도 있어요 전 조이고 밑에 티셔트 좀 나오게 입는 게 이쁜 것 같아요! 다만 저랑 비슷한 스펙이시라면 한사이즈 업 하셔도 될 것 같습니당 대만족!!!!!!!!!  
4.0,다 만족 합니다 다만 한가지 허리에 있는 조이는 그게 쫌도 텐션있게 조여졌으면 하는 바램입니다
5.0,잘받았습니다. 디자인 색상 사이즈 원하던 핏이에요.
5.0,생각보다 사이즈가 약간 작네요? 루즈핏은 아니에요~
5.0,중학생 아들이 사 달라고 해서 사줬는데 너무 잘입고 다녀요~~~ 반팔티 입고 겉에 걸쳐입었는데 이쁘네요^^
5.0,적당한 가격의 디자인 무난한 후드 조끼입니다. 얇아서 여름에 주로 입을거 같아요
5.0,밋밋해보일 수 있는 티셔츠에 포인트 주기 좋아요 힙하네요
5.0,배송빠르고 옷도 예쁘네요! 여름에도 입기 좋아요
5.0,코디 활용에 하나쯤 필요한 나일론 베스트입니다
5.0,엄청 얇아여!! 위에 걸쳐 입어도 안덥고 힙하고 딱 좋네요. 맘에 들어요
5.0,여름에 입기에 너무 덥지 않고 딱 예쁜 핏으로 입을 수 있을 것 같아서 만족합니다~
4.0,생각보다 많이 얇긴 하지만 더워서 입기 좋았어요! 디자인도 이뻐서 자주 입습니다
5.0,좋어요 굳굳좋아요좋아요좋아요좋아여조앟오
5.0,"이쁩니다. 나쁘지않아요 가격대비 배송도 완전빠르고,,"
5.0,"아 가격 디자인 다 좋은데 지퍼가 쪼끔 ..ㅋ 제꺼만 이상한건지 , 나머지는 다 좋습니다."
5.0,합리적인 가격에 잘 구매했습니다. 에스 사이즈도 오버핏 같이 넉넉한 느낌이고 핏도 예뻐요. 배송도 빨랐습니다!
5.0,저렴한 가격에 잘 샀습니다! 가볍게 툭 걸쳐 입기 좋아요 지퍼가 좀 걸리는 듯 한데 입다보면 괜찮아질 것 같습니다!
5.0,타임세일로 사봤는데 진짜 범용성 죽입니다 굿룻
2.0,옷 내구도가 너무 약하네요 한번 세탁했더니 조임 끈이 끊어졌어요
4.0,가격대비합리적이에요부자되세요좋습니다 많이파세요
5.0,아주 귀여워요 이것만 입으면 꾸러기가 된 느낌 제가 이 조끼 없이 지난 여름들을 어떻게 보냈을까요 ?
4.0,가격 할인 할때 사서 저렴히 구매했고요 색감은 사진과 똑같습니다
5.0,가볍고 물에젖지않은 소재에요 아무기대 안하고 샀는데 편하고 예빠요! 
5.0,얇아서 지금 입기 좋습니다 편하고 가격도 저렴해서 만족
5.0,밋밋한 반팔에 입어주면 포인트인 느낌 너무 마음에 듭니다 얇아서 비닐인 느낌이지만 좋네여
5.0,사이즈가 딱 맞고 레이어드랑 같이 입으면 예뻐요
5.0,너무 이쁘네요 핏도 너무 이쁘고 가성비가 미쳣어요 다들 언능 사세요
5.0,고민 많이했었는데 사길 잘한거같아요 ㅎㅎ 아주 야무지게 잘입고있습니다
5.0,반팔 하나만 입으면 밋밋한 아쉬운 코디에 포인트를 하나 줄 수 있어서 좋았습니다
4.0,모자 끈이 너무 길어서 그냥 빼고 사용중인데 재질이 탄탄해서 좋아요
3.0,잠깐 집앞에 나갈때 간단히 걸치기 좋아요 막입기 편해서 잘 입어지긴하네요
5.0,사이즈 S랑 고민했는데 지금것도 스트링 조이면 괜찮아서 그대로 입습니다 키 크신분들도 마른체형이면 S 하셔도 될거 같네용
5.0,S랑 고민하다가 M사이즈 구매했는데 S도 가능했을거 같아요! 제 어깨 너비보다 많이 남으면 교환할 생각이었는데 딱 알맞아서 그냥 입습니다 :)
5.0,바람막이용으로 좋아요~~이너 하나 입고 걸치면 너무 이쁘네요..지금 입어도 되고 봄 가을에 입어도 괜찮을것 같아요
5.0,바람막이 처럼 가볍고 입기 편합니다..입어보니 핏이 너무 맘에 들고 편한 티 입고 입을수 있는것 같아요 편한 옷 코디하기 좋아요
5.0,흰티에 밋밋하지않게 받쳐 입기 좋고요.가벼워서좋아요.
5.0,아주 만족합니다 사이즈 딱 적당햐여 옷이 심심할때 걸쳐주니 좋네여
5.0,이런 스타일 옷은 처음 사봤는데 만족중입니다 포인트 옷으로 장만해도 괜찮으실듯
5.0,아주 깔끔하게 왔고 배송도 이틀안에 온 거 같아요 
5.0,여름에 포인트 주는 옷으로 쓰기 딱인듯 하네요 잘 입을게요
3.0,"화면과 전부 동일합니다 그냥 무난하고 가볍게 코디하면될듯요. 좀아쉬운건 기장이 좀길게나와서 무조건 스트링조여서 짧게입어야합니다. 세일기간에 구매해서 그냥입는데, 원래가격엔 안살것같네요;;"
3.0,"화면과 전부 동일합니다 그냥 무난하고 가볍게 코디하면될듯요. 좀아쉬운건 기장이 좀길게나와서 무조건 스트링조여서 짧게입어야합니다. 세일기간에 구매해서 그냥입는데,  원래가격엔 안살것같네요;;"
5.0,가볍고 얇아서 간단히 걸치기 좋습니다 나름 스트링의 끝에 금속이 있어 밋밋함에 포인트를 쥽니다. 다만 지퍼는 좀 약해보이고 주머니가 얕은것은 단점입니다만 전반적으로 만족스럽습니다
4.0,배송도 빨리오고 입었을때 엄청 시원하고 흰티랑 같이 입으면 굿
5.0,쿠폰할인까지 받으니 가격대비 너무 좋은것같아요
4.0,배송도 빠르고 상태도 굿 꼭 삿요 추천 드립니다 짱짱
5.0,싼가격에 좋은 품질로 득템한거 같아요. 배송도 빠르고 좋았어요
5.0,아무 반팔 위에 걸쳐 입기 편해서 좋아요 비 조금 내릴 때 후드가 유용해요
4.0,요것만 입어도 뉴진스 소리 들을 수 있음 아주 힙해보여요
5.0,여름에 반팔 위에 포인트로 입기 굉장히 좋습니다.
4.0,딱 원했던 크기와 핏감이어서 맘에 들어요 안에 나시만 입어도 힙하고 반팔 롱슬리브 맨투맨 어디든 매치하기 쉬운 옷 인거 같습니다  후기에 얇다는 말이 많았는데 정말정말 얇은편이고 통기성이 좋은 거 같지는 않습니다 저렴하게 잘 산 거 같아요
4.0,디자인은 웬만하면 다 어울리고요 가격또 싸고 배송도 빨라서 좋았습니당
5.0,새일할때 싸게 잘샀습니다 생각보다는 재질이 괜찮은거같아요 다만 통풍이 잘안되서 한여름에는 더운거같고 비올때 입기좋은거같아요 ㅎㅎ
5.0,힙해지고 싶어서 어린애들 따라 사봤어요 힙해지긴 하는것 같은데 제가 입으니까 낚시하러 간 사람 같더라구요 그래도 예뻤습니다
4.0,맘에 들어요 ㅋㅋ 편하게 자주 입고 다니고 있습니다 아무옷에나 다 잘어울려여
5.0,"편하게 가볍게 입기 좋은 옷이고, 활동성 나쁘지 않아요 "
5.0,오버핏은 아니네요. 얇아서 한여름에도 착용 가능해요. 확실히 모자 끈이 너무 길어서 불편하네요..
5.0,가격대비 괜찮기는 합니다. 후드 스트링이 너무 길어서 좀 아쉽네요
5.0,이런류의 옷을 처음입어봤는데 정말 이쁘고 맘에 쏙 드네요 자주 입을듯 합니다!
4.0,좋아용 생각보다 널널하고 비닐?같은 느낌입니다 
4.0,예뻐용 사이즈도 은근 넉넉해서 오버핏으로 입었어요
5.0,예뻐요 근데 아무래도 나일론 쟈질 특성상 잘 구겨져요
5.0,느낌 좋습니다소매없는 베스트 사실거면 이거 사심됩니다
5.0,여름에 입기 좋은 얇은 후드베스트입니다 단품으로 입어도 이쁘고 반팔에 입어도 너무 이쁘네요 추천드려요
5.0,아이가 좋아하네요. 이제는 엄마가 사준옷보다는
5.0,일할 때 입으려고 샀는데 유용하게 잘 입고 있습니다
2.0,한여름에도 입기 좋아요. 끈이 너무 길어 약간 불편합니다
5.0,반팔만 입기에 좀 그래서 포인트 주고 싶어서 구매했는데 얇아서 여름에도 잘 입을거 같아요
5.0,딱 정사이즈예요 흰티에 레이어드하면 제일 무난한데 길거리 나가면 한 명쯤 마주칠 법한 느낌입니다 그래도 넘 이쁘요
5.0,얇고 여름에 입기 괜찮았어요! 핏도 괜찮았고 막 입기 좋았어요
5.0,포인트 주기에 딱이에요 ㅎㅎ 이벤트했을 때 샀는데 후회 안 합니다
5.0,생각보다 기장은 짧지만 나름대로 이뻐서 잘입울수있을듯
5.0,좋아요 ! 얇고 ! S가 커서 오버핏으로 입고 있어요 대만족
5.0,사이즈는 적당히 맞아요 크게 입고 싶으면 한사이즈 업해서 입으면 될듯해요 흰티랑 매칭해서 입으면 예뻐요
5.0,예뻐여 이런거 하나 갖고 싶었는데 잘 산거 같아용 배송도 빨랐음
5.0,예쁘고 입고 다닐 때 편해서 자주 입고 다닐 예정이에여
5.0,예쁘고 편하게 입을 수 있어서 자주 입을 것 같아요 
5.0,그냥 무난무난한 것 같아요. 티셔츠 위에 입어서 힙하게 입으시는거 추천해요
5.0,색상도 예쁘고 좋은데 사이즈가 조금 작은거 같아요
5.0,좀 더 오버핏이면 더 좋았을거 같단 아쉬움이 있어요
5.0,가격대비 상품의 품질이 매우 좋습니다 요즘 제가 제일 애용하는 옷입니다
4.0,재질 얇아서 여름에 레이어드 해도 부담 없겠어요 아들 입혀놓으니 예쁘네요 
4.0,퀄리티에비해 조금 비싼거 같기도 해요 그래도 만적이요
5.0,가격에 비에 원단이 얋고 탄탄합니다 나쁘지 않은 선택인거 같아요
5.0,너무 좋습니다 자주 입고 다닐거 같습니다 감사합니다
5.0,엄청 많이 입고 다녔어요 반팔 위에 입으면 이뻐요
5.0,디자인도 색감도 재질도 다 좋은데 끈이 너무 길어서 아쉬워요 ㅠㅠ
5.0,정말 너무 예쁜 옷이고 다들 사셨으면 좋겠고 고민하지말고 구매하세용 홍홍^^*
5.0,어디든 매치하기좋고 포인트 주기도좋아서 자주 애용할게요~
5.0,사이즈가 딱 맞는 것 같습니다. 크기 대비 완벽합니다
5.0,중2 너무 잘 입고 다니네요. 멋내기 좋아하는 아들이 좋아해요
5.0,처음 입어보는 스타일이라 걱정했는데 걱정과 다르게 휘뚜루 마뚜루 입을 수 있네요 사이즈도 넉넉하고 체육복이나 데님 어디든 잘 어울립니다
4.0,생각했던거보다 깔끔하고  무난한게  휘뚜른 마뚜루  필수네요~^^
5.0,별로 기대 안하고 샀는데 기대이상으로 좋아서 놀랐습니다
5.0,여름에 포인트로 입기 좋습니다 얇아서 하나도 안 덥고 좋아요
5.0,가격도 적당하고 이쁘네요.  배송도 빨리오고 좋아요
5.0,활동하기 편하고 코디하기 편해서 자주 입게 되네요!
5.0,얇아서 입기 좋아요 배송도 빠르고 좋네요 잘 입을게요
5.0,저의 최.애 옷입니다. 여름에 이만한것이 없어여 요즘에 할일을 자꾸해서 좀 배가 아프긴 하지만 어쩔수 없어요  장점  - 여름에 그냥 티랑 바지입고 이거 입으면 뭐입을지 걱정 할필요가 없음 - 여름 에어컨 아래서 추울때 보온효과 - 여름에 밖에서 햇빛 내리쬘때 모자써서 자외선 물리적 차단  - 그냥 넘 예쁨 단점 - 왜인지는 모르겠으나 가끔 음식 냄새가 잘 배김
5.0,모자끈이 자유분방해서 묶어놨는데 예뻐요 커플로 샀는데 추천~
5.0,주머니가 바로 있어서 너무 편하고 귀엽고 예뻐요
5.0,시원하고 좋아요 자칫 낚시룩이 될 수 있음을 주의하세요
5.0,굉장히 얇고 시원합니다 세탁하니 살짝 줄어들었어요 사이즈 넉넉하게 구매하시길 권장합니다
5.0,진짜 여름에도 입을 수 있고 색상도 너무 예뻐요 짱
5.0,간단하게 걸치기 좋고 아무 옷에 입어도 잘어울려요 !! 그냥 걸치자마자 바로 힙해지는데 완전 마음에 듦
5.0,간단하게 걸치기 좋은 디자인이고 힙하게 코디할 수 있어서 좋았습니당 !!! 사이즈는 s가 젤 적당한듯 
5.0,여름에 아무것도 없눈 반팔티에 포인트를 주는 귀중한옷입니다
5.0,완전 맘에 들어요! 얇아서 여름에 입어도 별로 안덥고 좋아요
4.0,본인 184/75  L사이즈가 제일 커서 샀는데 약간 작은 감이 없지 않아 있는듯
5.0,조금 밝은 검은색이긴 하지만 가성비도 좋고 꾸안꾸로 입기 편한 것 같아요
5.0,옷 예쁘고 재질 좋고 사이즈 있는대로 사니까 딱 맘에 들어요 
5.0,민무늬 반팔티 위에 잘 어울리고 센스있게 패션표현을 할 수 있어매일 같은 옷이여도 지루해 보이지 않아 좋습니다!
5.0,바람막이 재질로 가볍고 어디든 잘어울려서  코디하기 참 좋아요
5.0,평소 100사이즈입는데 여유있게 맞네요 얇고 가벼워서 편하겠어요
5.0,가성비 진짜 좋고 예뻐요.. 잘입을게요 너무 감사합니다
5.0,"예쁘고 편해거 좋아요! 세탁 했는데 끈이 바로 빠져서 다시 끼웠네여,,"
5.0,요즘 유행이여서 조끼 시켰는데 널널한 핏을 좋아해서  좀 딱 맞긴 한데 괜찮아요 ! 회색 바지에 입으니까 예쁘네요
4.0,조금 너무 비닐 같긴해도 여름에 시원하게 흰발판티에 입어주면 나쁘지않아요
5.0,길이감 좋고 원단 좋고 핏 좋고 색감 좋고 마음에 들어요
4.0,이쁘고 가벼워서 더운 날에 잘 입고 다닐 수 있을거 같아요
5.0,여름에 포인트 주기 좋은 자켓입니다! 잘 입고있어요!
3.0,가볍게 훅 걸치기 좋아요 스타일 내기 좋은옷  질은 그닥지 좋은지는 모르겠네요
5.0,"너무 귀여워요~!~! 티 한장 입기 애매할때, 실내 추울때 딱입니다~ 주머니 있어서 뭐 넣기도 좋구요! 모자끈이 좀 길어서 묶어두니 귀엽슴다~ 하나 쟁여두고 간단히 , 막 입기 좋아요! 언능 사시길!"
4.0,좀 더 어두운 검정색이었으면 좋았을듯 ㅠ 좀 비닐봉지같음 그래도 입고다닐만해요
5.0,가벼워서 좋고 포인트 주고싶은날 입고나가기 너무 좋아요
5.0,너무 깔끔하고 가벼워서 좋아요 포인트 주고싶을때 입으면 너무너무 굿굿
5.0,저런 스타일의 조끼 찾고있었는데 딱인거같아요! 남자브랜드라서 그런지 S를 사도 조금 긴감이 있지만 그래도 밑에 스트링으로 조절할 수 있어서 좋은거같아요 저렴한 가격에 살 수 있어서 추천드려요!
5.0,얇아서 여름에 아주 잘 입을 수 있어요! 근데 지퍼가 살짝 부실해요..
5.0,가격도 싸고 편하고 배송도 빠르고 좋습니다 굿굿
5.0,너므너무 좋습니다 이쁘고 재질도 좋고 사이즈감도 좋아요
5.0,너무 맘에들어요 ㅎㅎ 탄탄하고 재질도 좋고 다음에 또 구매할게요
5.0,너무 예쁘고 맘에 듭니다 사이즈감도 딱 좋아요 얇아서 여름에 입기 가능합니다
5.0,첫 후드 베스트인데 유용하게 잘 입고 있어요! 얇아서 여름에 입기 좋아요
5.0,배송 빨랐고 후드 끈이 너무 긴 거 빼고는 만족합니다
5.0,생각보다 얇은데 예뻐요! 사이즈 고민했는데 s로 하길 잘한거같아요
5.0,사진이랑 똑같아요 스트릿 좋아하는분들한테 추천
4.0,그냥 스타일 내기 좋은옷  질은 별로인듯  가격대비 별로
5.0,오랜만에 힙찔이가 된듯한 옷이였습니다 정말 감사합니다
5.0,상품 굿입니다 맨살에 땀복으로 자주 입어요 굿웃
5.0,남자친구 사줬는데 예뻐요 아주 아주 잘 어울려요
5.0,"너무 이쁘고 만족스럽습니다,가성비로 사기 좋아요"
5.0,얇아서 스타일링하기좋아요 여름 반팔위에 딱입니다
3.0,Vvj g flooded go o g hi jfdfewdfsrt dfer
5.0,요즘 사람들이 많이 입길래 구매했는데 너무 편하고 좋습니다 굳굳
5.0,배송도 빠르고 사이즈도 고민했는데 추천 해준 사이즈가 딱 맞아요
5.0,더운 여름에 흰 반팔위에 걸치기만해도 너무 이뻐요!  소재도 앏아서 시원해요
5.0,완전 맘에들어요 그냥 걸쳐도 스타일리쉬해보입니당
5.0,너무 예쁜데 주머니에 지퍼 있음 더 좋았을거 같아요. 주머니가 얕아서 뭘 넣으면 잘 빠지네요 . 그외엔 괜찮아요.
4.0,착용감이 좋아요 가격도 좋고 입기 정말 편해요 하나 사두시는것도 좋은거 같아요
4.0,생각 보다 커서 밑 부분을 조이면 옆이 좀 어벙벙해지는 감이 있어요. 비올 때 입었는데 방수도 되고 무난하게 자주 손 가는 옷
5.0,생각보다 너무 편했고 스타일링 하기도 쉬워서  손이 자주 가게 되더라구요 ㅎㅎ
5.0,"어깨가 넓은 분들에게는 약간 어색한 느낌, 오버한 느낌 나기는 어려운것 같아요 그래도 나름 잘 입고 있습니다."
5.0,엄청 얇아요! 가격 저렴한만큼 얇긴한데 흰티에는 딱 이쁘게 입을 수있어요
5.0,제가 원하던 상품이여서 너무 좋아요 무신사 세일할때 사면 너무 좋은듯 합니다
5.0,배송도 빠르고 화면이랑 색상도 일치합니다. 레이어드해서 입기 좋아요
5.0,두껍지 않아서 여름에도 레이어드해서 입을수 있어요. 
5.0,가격은 합리적인것 같아요 저같이 뚱뚱한 남자에게는 좋을것같네요
5.0,이쁘고 사이즈도 넉넉합니다. 배송도빠른편이에요
5.0,정말 합리적인 가격으로 잘 가져온거 같아요. 활용도 정말 좋고 가성비제품 추천입니다!
5.0,여름에  입기 좋게 시원해요. 가격에 적당한 퀄리티입니다 
4.0,그냥 무난무난무난 해요 큰 포인트는 안 되는 것 같아요
5.0,옷이 예쁘고 반팔티랑 같이 입었을 때 너무 잘 어울립니다
5.0,너무 예쁘고 제가 원하던 스타일이어서 좋습니다
5.0,두께  얇아 멋내기로 입으면 딱 입니다. 스커트랑 입어도 잘 어울리고 츄리닝 바지에 입어도 예쁩니다. 세탁후 물빠짐 변형 없고요 마름은 후딱 말라요. 
5.0,기본템으로서 아주 조코 잘 입고 다니고 잇슴미다!
5.0,얇아서 여름용 아우터로 입기 좋아요 핏도 너무 예쁘고 편해요😁
5.0,편하게 입기에 좋습니다 사이즈는 정사이즈예요
5.0,얇은 반팔에 이거하나 걸쳐주면 여름 고프코어 완성입니당. 한여름에 입을만한 두께로 되어있고 가격대비 이만하면 괜찮아요!
4.0,끈길이가 좀 길고 스트링이 있어서 기장 조절 가능한게 좋아요 매우 얇아서 시원해요
5.0,배송이 빠르고 옷이 예뻐요 포장도 꼼꼼하고 옷 퀄리티가 좋아요 
5.0,블프시즌에 사서 너무 만족스러운 가격으로 샀고 배송받자마자 입었는데 이뻤어요 사이즈도 적당하고 기장도 적당했어요 가끔 비올때 입으면 방수도 돼서 좋아요
5.0,사이즈도 완전 딱이고 휘뚜루마뚜루 입고 다니기 완전 좋습니다 ㅎㅎ
3.0,재질이 좀 얇고 바스락 거리는 재질입니다 사람의 취향차이겠지민 개인적으로는 그다지 고급스럽다고 느껴지진 않네요 
5.0,생각보다 얇아요 여름용이라 그렇겠지요 품질은 음.. 좀 그렇네요 딱 알리익스프레스 품질정도.. 아들은 다행히 괜찮다고 하는데 저는 좀 가성비 떨어진다는 느낌이에요
5.0,남편 입으라고 샀어요 흰티에 입기 무난하고 좋아요
5.0,얇고 가벼운 비닐재질이라 여름에 입기 좋아요!! 별로 안더워요
5.0,약간 얇고 비닐재질입니다!! 가벼워서 여름에 입기 좋아요
4.0,가격이 합리적이지만 너무 얇아서 조심해야합니다코디하기엔 좋아요
5.0,주름이 좀 잘생기긴하는데 얇고 무난하고 가성비 좋아요!
5.0,너무 맘에 드네용 딱 원하던 느낌이에요 예쁘게 레이어드해서 잘 입을게용
4.0,쫌 주름이 잘지긴 하는데 나일론이니까 그러려니해요 이쁘네요
4.0,전부터 사고 싶었는데 돈 모아서 샀어요 맘에 들어요
5.0,옷이 캐쥬얼하고 너무편함니다 좋아요 애용할게요
5.0,좋습니다 아주 편하구 활동하기에 적합합니다짱
5.0,아직 한번도 입진 않았지만 추후에 애용할 듯 하네요
5.0,티셔츠와 레이어드하니 정알 예뻐요 원단이 얇고 가벼워서 여름에 입기에도 무리가 없네요
5.0,여성분들은 s 사시면 딱 맞을 것 같아요 마감이 조금 아쉽긴 한데 예뻐요
5.0,배송도 빠르고 옷도 예뻐서 너무 만족합니다 구매하세요
5.0,바시락 거리고 뭐 초여름에 레이어드 해서 입기 좋아여 나쁘지 않음
5.0,생각 이상으로 마음에 들어서 너무 좋아요 저렴하게 구입해서 자주 입는중 아쉬운점은 끈이 너무 길어서 묶어서 입는중
5.0,여름에는 좀 공기가 안통할 수 있지만 디자인은 최고에요!
5.0,여름에 반팔만 입기에 밋밋하면 딱 이 조끼 걸쳐주면 스트릿한 느낌나고 좋아요!
5.0,원하던 느낌이고 얇아서 반팔입고 입기 너무 좋아오
5.0,"사이즈 딱좋구요 얇아서 여름에도 무난해요 반팔, 민소매 다 매치하기 굿입니다. 무신사 반바지들과 잘어울려요"
5.0,편하고 데일리하게 입게 좋을 거 같아요 손이 많이 가요
5.0,시원하게 입을수 잇고 엄청 가볍지만 그만큼 얇아서 조심히 입어야 합니다 ㅜ
5.0,너무이쁘고잘입고있어요잘어울리고사이즈도굿
5.0,가볍고 얇아서 여름에 걸치기 좋은 것 같아요! 심심할 수 있는 무지티나 가운데 포인트가 로고가 있는 오버핏 반팔이랑 제일 찰떡일 것 같습니다아 ~ 사이즈는 몸통이 두꺼운게 아니면 m도 충분합니다!
5.0,배송이 예정보다 빨라서 좋았어요! 끈이 좀 길긴 한데 핏 예쁘고 가격대비 만족합니다
5.0,바람막이 후드여서 너무 이쁘네요 ㅎㅎ너무이뻐요 히
5.0,레이어드해서 입으면 딱 예쁘고 가격대비 너무 만족합니다!
3.0,처음 구겨져온 부분은 세탁후에도 없어지지 않는건 어쩔 수가 없네요 레이어드하기 좋아요
5.0,추천드려요 다음에도 또 구매할것 같아요 데일리로
4.0,후드도 있고 좋습니다 깔쌈해요 진짜 좋습니다 그리고 마음에 듭니다
4.0,"얇고 바스락거려요,,, 에어컨 튼 실내에서 입으려고 샀어요  좀 뭔가.. 싼티나긴하는데 싼값에 입문하긴 나쁘지 않은 듯?"
5.0,너무 예뻐요 매일 입고 다니고있어요 거의 그냥 저으 교복 ㅎㅎ
5.0,너무 예뻐요 매일 입고 다니고있어요 거의 그냥 저으 교복
5.0,네이비 있는데 블랙도 괜찮을거 같아서요~~ 세일가에 잘 샀네요
5.0,가을이나 봄에 입으면 딱일 거 같네요 여름에는 많이 더워요
3.0,그냥..그래요..그냥 딱.. 휘뚤마뚤 근데 좀 돈 아까움ㅠ..9
5.0,운동하는 막둥이 운동복겸 외출복으로 구입했는데 제품 가격대비 만족합니다. 정사이즈 구입하시면 되고 배송도 빨라 좋네요.
5.0,흰색옷 레이어드해서 착용하면 트렌디하고 예뻐요
5.0,배송도 빠르고 제가 원하던 재질입니다. 매우 만족합니다
5.0,엄청 얇아서 봄여름가을 모두 착용할 수 있을 것같아요
4.0,더운데. 꼭입고다녀야한대서주문햇어요 몇번입고는. 잘안입어요
5.0,편하게 간지를 만들어낼 수 있습니다 오예 걍 요즘 흰 티 입으면 거의 이 친구는 무조건 위에 걸쳐융 너무 더운 날에는 못 입지만 그래도 아직까지는 크게 더운 건 모르겠어오
