Star,Review
5.0,"아디다스 져지 살까 말까 고민하다가 사게되었습니당💕 아디다스 져지 살까 말까 고민하시는 분 계신다면 꼭꼭 주문하시길 바랍니당. 일단 파이어버드 너무 이쁘고요 L 사이즈 딱입니다! 맨날맨날 학교갈때,놀러갈때 등 맨날 입고다녀요 진짜 장담합니다 진짜너무이뻐요🙏🙏 학교가면 애들이 다 아디다스 져지입고있어요 ㅋㅋ 그만큼 이쁘고 인기많다는거겠죵?ㅎㅎ "
5.0,"아디다스 져지 살까 말까 고민하다가 사게되었습니당💕 아디다스 져지 살까 말까 고민하시는 분 계신다면 꼭꼭 주문하시길 바랍니당. 일단 파이어버드 너무 이쁘고요 L 사이즈 딱입니다! 맨날맨날 학교갈때,놀러갈때 등 맨날 입고다녀요 진짜 장담합니다 진짜너무이뻐요🙏🙏 교복위에 입어도 이뻐서 학교가면 애들이 다 아디다스 져지입고있어요 ㅋㅋ 그만큼 이쁘고 인기많다는거겠죵?ㅎㅎ "
5.0,아디다스 트랙수트는 진리죠~ 교복템으로 잘입고 있어요
4.0,무난해서 손도 잘가고 편해용 ! 자주 입어질 것같아요
5.0,무난하게입기 좋고 생각보다 사이즈가 작은거같아요
4.0,크기도 적당하고 편안히 입기좋아요. 얇은. 옷이라 봄철에 입기좋아요
5.0,색감도 예쁘고 올검이라 무난하니 좋네요 추천합니다
5.0,마지막으로 운 좋게 구매 했는데 너무 예뻐요 진짜 ㅜㅜ
5.0,역시 아디다스 제 스펙은 이걸로 가세용 탄력 마감 다 굿
5.0,무난하게 매일 입고 있어요 이쁘네요 주머니 지퍼도 있어서 편해요
5.0,립이 많이 조인다는 후기가 많았는데 생각보다 그렇게 조이진 않더라고요? 적당히 탄력감 있어서 마음에 들었습니다. 우븐 재질로 된 트랙탑을 오버사이즈로 입어서 이번 재킷은 적당한 사이즈로 골랐어요. 오버핏도 예쁘지만 이 자켓은 정핏으로 입는 게 조금 더 예쁜 것 같네요.
5.0,배송도 빠르고 아이한테 살짝 크지만 무난하게 잘 어울려요. 
5.0,L이 품절이라 한치수 크게 샀는데 고딩아이한테 살짝 끈듯 잘 맞네요. 배송도 빠르고 휘뚜루마뚜르 입기 좋을것 같습니다.
4.0,편안하게. 입기 좋아요~ 학교갈때 운동할때 간편히 입고 나걀수 있어 좋아요
4.0,스테디인 이유가 있네요ㅎㅎ 짱짱해서 입기 편합니다!
5.0,재질도 부드럽고 배송도 빠르고 편하게 입고 다니기 좋아요
5.0,사이즈 고민 많았는데 적당히 오버핏으로 잘맞네요 ~완전 오버핏으로 갈라면 무조건 사이즈 업하세요~
5.0,사이즈는 작지도 않고 좋은데 시보리가 짱짱해서 지퍼 올리면 조금 딸려 올라오는 부분이 있네요~ 이건 더 커도 이럴거 같고 아무튼 이뻐요
5.0,옛 기억에 다시 사봤는데 역시나 이쁘네요 잘입을게요!!
5.0,사이즈가 생각보다 커서 딱 맞게 입으시면 이뻐요
5.0,아디다스 요줌 더시 유행해서 샀는게 크롭하게 입으니까 너무 이쁘네용
5.0,립이 많이 조인다는 후기가 많았는데 생각보다 그렇게 조이진 않더라고요? 적당히 탄력감 있어서 마음에 들었습니다. 우븐 재질로 된 트랙탑을 오버사이즈로 입어서 이번 재킷은 적당한 사이즈로 골랐어요. 오버핏도 예쁘지만  이 자켓은 정핏으로 입는 게 조금 더 예쁜 것 같네요.
5.0,생각한 대로 오버핏에 기장도 적당해서 마음에 들었어요!
5.0,"170 후반부터는 2XL가 맞는고 같습니다  가격도 쿠폰 맥여서 9만원에 야무지게 샀고 원단, 기장, 두께감 전부 맘에 들어요."
5.0,예상보다 팔 길이가 길었지만 배송도 빠르고 전체적으로 마음에 듭니다.
5.0,사이즈 잘 선택해서 구매한거 같아여 짱짱하고 좋아요
5.0,근본이라 크게 말할건 없지만 배송이 진짜 빨라요
5.0,맨날입어요 ㄹㅇ 저지 불편해서 잘 안입는디 얘는 짱 편해요
5.0,너무 예쁘고 오버핏으로 사서 더 편하게 입을 수 있어서 좋아요  꾸안꾸 느낌 ! 유행 지나도 가볍게 입을 수 있을꺼 같네요 ◡̈ ♥ 
5.0,우리가 흔히 아는 아디다스 기본템!! 여자친구 선물로 줬더니 아주 좋아하네용
5.0,사이즈는 정사이즈인 것 같고 아디다스 트랙탑은 근본템🥷🏿
5.0,여성용은 크롭처런 짧은 데에 비해서 길이도 길고 오히려 더 편합니다.
4.0,옷도 이쁘고 길이도 적당해서 봄이나 가을에 히뚜루마뚜루 입기좋은듯
5.0,핏 존예입니덩~~ 흫흫ㅎ 존예 낡으면 또 살거에요 잘입고다니겠음
5.0,요즘 유행하는 아디다스 져지라서 많이 입을거같고  너무 이뻐서 좋게 잘 산것같습니다
5.0,근본 아디다스 져지! 파이어버드가 다른 져지보다 핏이 예쁜거 같네요
5.0,L사이즈 시켰다 살짝 작은느낌이 있어서 XL로 무료교환받았습니다! 져지 처음사보는데 엄청 이쁘네요
5.0,고등학생 딸아이가 입어요 172키에 53키로 루즈하게 입기위해 큰사이즈 샀어요 이쁘다고 합니다  교복위에 잘입네요 
5.0,루즈하게 입기위해 구매했어요 재질은 일반 아디다스 져지구요  편안하게 잘 맞아요
5.0,고등학생 딸아이가 사달래서 주문했어요 172키에 53키로입니다  파이어버드는 학생들 전용 져지인듯 합니다  교복위에 걸치는 용 아이템인듯 합니다  루즈하게 입어야한다며 XL를 사달라더군요 핏은 사진에서 보시면 알겁니다  요즘애들이렇게 입는걸좋아하는것 같아요 재질은 져지이고 얇아요
4.0,트렌디한 트랙탑.. 운동갈 때도 입고 외출할 때도 입고 만능이어서너무 좋네요
5.0,오버핏으로 입고 싶어서 라지로 교환했고 아래 시보리가 짱짱해서 크롭핏되고 좋습니다 ㅎㅎ 여유있는핏이라 불편하지 않아요
5.0,핏이 화면 그대로여서 좋아요. 색감도 화면 그대로여서 좋아요. 배송이 너무 빨라서 좋아요.
5.0,파이어버드는 재발매 할 때마다 조금씩 핏이 바뀌는거 같네요 원래 좀 크게 나온거 같아 s사이즈였으면 더 좋았겠지만 m 사이즈도 살짝 오버핏으로 잘 맞습니다 밑단 시보리가 짱짱하게 잘 잡아주어서 예전 파이어버드보단 훨씬 좋네요
5.0,오랜만에 사는 져지인데 역시나 너무 예뻐요 사이즈가 큰거밖에 없었지만 뭐 커서 문제될 건 없으니까요~ 박시하게 잘 입겠습니당
5.0,생각보다 따뜻해요 기장은 엉덩이 덮는데 시보리 짱짱해서 골반에 걸쳐입어요 팔기장이 길어서 더 예뻐요! 
5.0,배송도 괜찮았고 아디다스 져지 너무 갖고 싶어서 주문했는데 너무 예뻤어요 밑에 밴딩이 완전 짱짱하긴 하지만 너무 이뻐요
5.0,매장에서 입어보고 구매한건데 적당히 엉덩이 덮고 오버라서 딱 마음에 들어요 지퍼 닫아도 열어도 좋고 요새 날씨엔 히트텍 하나 입고 이거 입고 패딩이나 자켓 입으면 딱입니다 다른 바지에 코디해도 굿 !
5.0,배송이 빨라서 좋았아요 라지하려다 사이즈 사이즈 없어서 강제 엑라했는데 딱 좋네오
5.0,걍 4계절 내내 입기 좋은 옷 깔끔하고 유행 안타서 하나정돈 사면 좋을것같아요쿠폰써서 싸게 샀어요 
5.0,팔부분이랑 기장이 좀 길긴 한데 시보리 때문에 기장은 괜찮고 팔은 접어서 입으면 되서 예뻐요
5.0,진짜 잘 샀음!! 아디다스 유행해서 너무 좋고 저 진짜 뚱뚱한 편인데 큼 겁나 크게 나온거 같음 교복위에 오버핏하게 딱 올라와서 너무 이쁘고 생각보다 부드럽구 얇릅!!
5.0,키큰 통통이 분들에겐 xl 이 딱입니당 시보리 짱짠하고 좋아요~~~
5.0,헐렁하게 입고 싶어서 xl 샀는데 시보리도 짱짱하고 적당합니다! 
5.0,생각보다 얇더라구요! 기본템이라 무난해서 좋아요
5.0,제가 어깨 52 정도인데 2XL로 하니 적당히 오버핏으로 나와서 활용하기도 좋을 것 같네요! 날이 더 풀리면 맛깔난 코디들 시도해보겠습니다~ 봄 맞이 쿠폰을 적용하여 10만원 극초반에 구매했어요 ㅎㅎ
5.0,175 75 운동한체형입니다 너무이뻐요 잘입어야지
5.0,아디다스 파이어버드 트랙탑은 말해 뭐합니까 당장 사세요
5.0,밑단 시보리가 짱짱해서 살짝 배가 불룩 튀어나오는데 아예 시보리를 접으면 해결할 수 있습니다 굳이 그러지 않아도 예쁘긴 합니다 휘뚜루마뚜루 입기 좋습니다 저와 비슷한 스펙이신 분들은 xl가신다면 안에 얇은 후드와 같이 입어도 넉넉할거 같습니다
5.0,살짝 오버핏으로 입고 싶어서 샀는데 만족스러워오
5.0,유행이 돌고돌아 다시 사게 되네요 영원한 클래식입니다 
5.0,생각했던것보다 이쁘지만 좀 얇음 간절기에 입으면 딱일듯
5.0,봄 맞이 할인 쿠폰으로 조금 더 낮춰서 구매할 수 있었어요 ㅎㅎ
5.0,정전기가 좀 일어나긴 하지만 무난한 기본템으로 괜찮네요
4.0,좀 비싸긴한뎅 그래도 완전 예뻐용 핏이 완전 굿굿
5.0,스타일 예상한대로고 칼라도 기본이라 오래 입을수 있을것 같아요
5.0,배송도 빠르고 가격도 좋아서 만족합니다!! 정사이즈보다 한치수 크게 추천드립니다.
5.0,정사이즈보다 한치수 크게 주문했는데 완전 마음에 듭니다!!
5.0,편하게 입기 좋고 마음에 드네요 바지도 같이 구입해야겠어요
5.0,"크긴 한데 생각보다 못 입을 정도로 크진 않아요! 기장도 잘 잡혀서 팔이 살짝 긴 정도예요 s, m 재입고가 느려서 l 샀는데 만족해요!"
5.0,사이즈가 조금 크긴하지만 지퍼 잠그면 딱 적당해요!
5.0,호불호 없이 편하게 입을 수 있을꺼같아요 한 사이즈 큰 게 좋은거 같아요
5.0,배송 빠르고 예뻐서 마음에 들어 너무 잘입는중입니다
5.0,딱 제가 원했던 핏이었어요! 배송도 엄청 빨리와서 좋았어요
5.0,배송빠르고 무난하게 입기좋고 저렴한가격에 득템 
5.0,한사이즈 업해서 샀는데 바람막이나 후드 레이어드 하기 좋아요
5.0,오버한 트랙탑 찾으면 무조건 강추합니다 한사이즈 업하는게 이뻐요
5.0,원하는 핏으로 딱 맞습니다 아주 맘에 들어서 자주 입고 다닙니다
5.0,아디다스 대표 상품~학교갈때 교복위에 잘입고있습니다
5.0,라지 사이즈 없어서 엑스라지로 샀는데 오버핏으로 한 사이즈 크게 산 것도 좋어요
5.0,본대로 시보리가 매우 강한편임 그래도 넉넉해서 괜찮
5.0,남자친구 사줬는데 배송 정말 빠르게 왔어요! 기모 안감이지만 얇고 하체 두꺼운 분들은 잠그면 조금 타이트하지만 지퍼 내리면 너무 예뻐요!
5.0,핏이 딱 원하던 오버핏이어서 좋았어요! 디자인은 말할것도 없고 배송이 빨라서 좋았어요
5.0,널럴한게 가볍게 걸쳐입기 좋아요 잘 구매했습니다
5.0,옷이 너무 예뻐요 그리고 배송도 빨라서 마음에 들어요
5.0,너무 예뻐요 그리고 배송도 빨라서 마음에 들어요
5.0,핏이 딱 좋아서 어디든지 휘뚜루마뚜루 입기 좋아요 역시 아디다스 저지 유행템
5.0,아디다스 트랙탑 갖고 싶었는데 사게 되어 너무 기쁩니다. 배송은 예상과 달리 정말 빨리 왔어요. 입어보니 옷이 정말 널널하고 오버사이즈로 잘 입을 수 있겠더라고요. 무조건 크게 입는 걸 추천합니다. 그리고 입었을 때 약간 따뜻하긴 합니다.
5.0,날씨 풀리고 있어서 구매했는데 완전 국밥템이라 만족스러워요ㅎㅎ
5.0,아디다스 너무 이뻐요!! 핏도 딱이고 봄에도 입기 좋을 것 같아요!
5.0,무난무난한 트랙탑 사고싶어서 샀는데 매우 만족합니다 !!
5.0,이뻐요 한사이즈 더 컸으면 좋을 것 같아요 시보리가 세서 접어입어야돼요
5.0,사이즈도 딱 원하는 정도고 역시 너무 이쁜것 같아요!
5.0,상품 들어오자마자 샀습니다. 한사이즈 작게 샀으면 클날뻔 했네요
5.0,배송도빠른편이고 요새 세일을많이해서 좋아여ㅎㅎ이쁘게잘입을게여
5.0,어깨가 큰편인데도 xl사이즈가 너무너무 풍덩할정도로 남아서 사이즈 교환해서 l사이즈로 받았습니다. 옷감이 맨들맨들하고 마감 깔끔하게 되어있습니다. 할인쿠폰 사용해서 합리적으로 잘 산것같고 잘 입고다닐 것 같습니다. 아우터 110~105 입으시는분들 오버핏 입으실거 아니면 L사이즈로 주문하는게 좋을 것 같습니다.
4.0,배송도빠르고길이도품도적당하네요~ 무신사로주문하세요
5.0,생각했던것보단 얇았고 가볍게 아우터로 걸치기 좋아서 자주 입을 것 같아요
5.0,얇고 핏이 여리여리하게 질 나와요 예쁩니다 자주입을것같어요
4.0,한사이즈 작게 샀으면 진짜 딱이었을 거 같아서 좀 아쉽긴 하지만 역시 이뻐오
5.0,생각보다 큰 지라 여유 있게 입으실려면 한 사이즈 업 하셔요
5.0,며칠전부터 갑자기 아디다서져지가 이쁘다는생각이 들었는데 너무맘에들어요
5.0,남아있는 사이즈에서 L이 없어서 XL로 구매했습니다 클까봐 걱정했는데 ㄴㄴ 딱 오버사이즈로 입기 좋습니다 사이즈가 커서 시보리 쪼임이 안돼서 아쉽지만 이뿌니 상관 ㄴㄴ 두께는 얇아서 겨울에는 좀 춥고 봄에 이뿌게 잘 입을게여 배송 빠르고 좋음 굿
5.0,배송도 빠르게 잘 왔고 사이즈 L XL 중에 고민 엄청 했는데 XL로 하길 잘 한거 같아요!! 살짝 크긴 한데 안에 후드티 입고 입으면 완전 딱이예요!
4.0,생각보다 딱맞는데 기장감이 있어서 원래 사이즈로 사시면 될듯해요
5.0,아디다스 매장에 재고가 없었는데  애정하는 무신사에 원하는 색상과 사이즈가 있어서 구입해서 아주 잘 입고 있습니다
5.0,다시유행한다네요 아들이 좋아합니다. 이쁘다네요^^
5.0,바자다가사아라하나마카타차파휴라으누뮤뷰구쥬쇼게오허래녀모뇨
4.0,예쁘고 입기 편한데 조금 얇아요 그래도 봄에 입기 좋을것 같아요
5.0,생각보다 시보리가 강해요 그래도 핏 이뻐요 추천합니다 
4.0,예뻐요근데시보리가작을줄알았는데역시나작아요
5.0,너무너무 이쁘고 너무너무 사랑스러운 아디다스 ㅠㅠ 
5.0,제품이 퀄리티도 좋고 핏도 맘에 드네요 사길 잘했어요
5.0,생각한 것보다는 얇았는데 되게 이뻐요 자주 입을듯
5.0,디자인 마음에 들고 색감도 화면이랑 비슷합니다!
5.0,"안감이 기모로 되어있어 조금 더울 수도 있을거라 생각했는데, 바람이 잘 통하고 얇아서 시원하고 좋았습니다."
5.0,인기많은 이유가 있어요 이쁘네요 잘입고다니는중
5.0,져지 한 번 입어보고싶어서 샀는데 대만족입니다 집앞 나갈 때나 그냥 편하게 입고 데님바지나 카고바지 입어주면 꾸안꾸 쌉가능이엥요
5.0,시보리가 짱짱하고 예전 감성 그대로네요 빨리 날 따뜻해져서 이것만 입고 나가고싶어요 ㅎ
5.0,너무이쁘고 좋아요!! 소재도좋고 너무너무 이쁜거같아요!
5.0,사이즈는 오버사이즈로 입고 싶으면 XL이나 L 추천 배송도 빠르고 좋아요
5.0,제껀 아니고 선물 주려고 샀는데 그냥 우리가 알던 저지랑 똑같아요 유행해서 놀랐네요 d=(´▽｀)=bჱ̒ ｰ̀֊ｰ́ ) 예뻐요
5.0,편하고 좋아요! 가볍고 여기저기 입기 좋을 것 같아요
5.0,잘 맞고 좋아요! 배송도 빠르고 좋았습니다 만족해요
5.0,세탁 후 변형 없고 디자인도 너무 마음에 들었어요!
5.0,가격도 너무 좋고 핏도 좋고 색상도 좋고 다 좋습니다
5.0,한 사이즈 크게 구매했는데도 너무 크지않아서 좋았습니다
5.0,사이즈가 진짜 크긴 한데 이건 크게 입어야 예쁜 것 같아요 배송도 빨라서 기분 좋게 받을 수 있었어요 캐주얼하게 입을 수도 있고 유니크하게 입을 때도 간단하게 걸칠 수 있을 것 같아요
5.0,사이즈가 좀 크네요 길고요 그래도 너무 좋아요.어디에나 잘 어울립니다.
5.0,깔끔하고 넉넉해서 편하게 착용하기 좋습니다 좋아요 만족합니다
5.0,옷 고르기 귀찮을 때마다 입음. ㄹㅇ 잘 산 듯 ㅎ 공부하러 갈 때 교복마냥 입을 예정
5.0,아이가 맘에 너무 들어하네요 배송도 진짜 빠르고 스타일 굿
5.0,배송 엄청 빠르고 처음엔 좀 비싸다 생각했는데 입어보니 돈 하나도 안아깝네요. 예쁘고 편안해서 매일 입기 좋아요. 트랙탑 살거면 이 옷 무조건 추천합니다.
5.0,기본템으로 좋습니다. 루즈하게 입으면 좋아요 헤
5.0,그냥 너무 이쁩니다 시보리도 완전 딴딴해요 배송도 엄청 빨라요
5.0,배송 빠르고 옷도 마음에 들어요 기장 길면 어쩌나 했는데 밴딩 쪼임이 강해서 안흘러내려서 좋아요
5.0,세탁해도 줄어들지 않아요. 저는 정사이즈보다 한 사이즈 크게 샀는데 정사이즈가 더 나았을 것 같아요.
5.0,클래식은 영원하죠 유행 타지 않는 디자인으로 오래 입을 수 있겠습니다!
5.0,배송 진짜 엄청 빠르고 생각했던 핏 그대로와서 너무 좋았습니다.
5.0,사길 잘 했음요 봄 준비를 위해 샀는데 아우터로 딱인거 같아요
5.0,선명한 블랙색상에 깔끔하고 예쁜데 정전기가 좀 심해요
5.0,적당한 두께로 봄에 입기 좋을 거 같고 핏이 예뻐요!
5.0,적당한 두께로 봄에 입기에 적당하고 핏이 예뻐요!
5.0,오랜만에 져지 구매해봤는데 매우 좋음 잘 입을듯
5.0,오랜만에 져지 사봤는데 오랜만에 봐도 이쁘군요 사이즈는 딱 맞음 약간 크면서 기장감이 맞아서 XL 하길 잘했다고 생각함 L이나 2XL 했으면 교환했을듯
5.0,트랙탑은 진리에요 좀 오버핏을 좋아해서 m을 하긴했는데 지퍼를 올려입기엔 m이 길긴한건같아요
5.0,겁나 이쁘고 딱 저 사진이랑 똑같다 겁나 잘 샀다 굿
5.0,라지 사려다가 사이즈가 없어서 엑스라지 샀는데 예쁘게 커요
5.0,L 사이즈가 없어서 XL 샀는데 예쁘게 커요 맘에 들어요
5.0,새로 사고싶어서 구매했는데 진짜 빨리 도착하고 재질도 좋고 사이즈도 잘 맞았어용 예쁘게 잘 입을거 같아용
5.0,아디다스 져지 새로 사고싶어서 매장에서 입어보고 무신사에사 더 싸게 구매했어요! 핏도 예쁘고 재질도 맘에들어용
5.0,생각보다 얇고 기장은 길어요 디자인은 이쁩니다 
5.0,생각보다 얇고 사이즈는 예상대로입니다 기장이 좀 길긴하네요 디자인은 이뻐요
5.0,길이랑 핏 다 맘에 드는데 시보리가 넘 짱짱해서 아쉬워요 
4.0,빨리 받고 싶었는데 배송도 빠르고 편하게 다 입을 수 있어서 민족해요
5.0,밑단 시보리가 너무 짱짱해서 아래 접어입고 팔기장 긴 것 외엔 핏도 예쁘고 편해서 좋아요!!!
5.0,라지 사이즈랑 고민하다 크게입는거 좋아해서 엑스라지로 했는데 폼은 딱 마음에 들어요 길이가 조금 길지만 잘 정리해서 입을만 합니다
5.0,아디다스져지 다시 유행이여서 샀는데 너무 예뻐요ㅠㅠ
5.0,스타일 너무 좋아요 편하기 입고 다니기에 좋네요
5.0,역시 믿고입는 아디다스입니다. 아주 좋아요. 굿굿
5.0,L 서이즈랑 XL사이즈 고민 진짜 많이 했는데 옷이 크게 나와서 L로 만족합니다
5.0,옷이 넘  예쁘고 뭐든 바지 조합 하기 너무 좋은거 같아요
5.0,너무너무 예뻐요❤️❤️ 첫 아디다스 집업이라서 더욱 정이 가네요!
5.0,사이즈 딱 맞고 좋네요 바지만 단품 입다가 세트로 입으니까 굿굿
5.0,디자인 예뻐요 배송 완전 짱 빨라요 화면과 똑같아요
4.0,딱 괜찮 간지템 여자들 꼬시기 아주 쉬운 템중에 하나 
5.0,배송이 엄청빠르네요. 예쁘고 사이즈도 잘 맞아서 만족합니다.
5.0,배송빠르고 꼼꼽해요 예뻐서 진짜 자주입을거같아요
5.0,너무편하고 예뻐요 배송도 빨리오고 자주입을듯하네요
5.0,너무 마음에 들고 요즘 이것만 입습니다 다들 사세요~
5.0,진짜 너무너무 편하고 색감도 그렇고 모든 면에서 너무너무 이뻐요!!
5.0,사이즈도 딱맞고 두께도 적당해서 편하게 입을것 같아요
5.0,밑단 시보리가 엄청 짱짱해서 엉덩이 위로 자꾸 올라오지만 핏은 예쁩니다 학생 때 입던 느낌 그대로네요
5.0,옷이 너무 이쁘고 옷이 얇아서 봄에 입으면 좋을것 같아요
5.0,정말 이쁘고 처음 사본 져지이지만 가격대비 너무 괜찮은것같습니다.
5.0,사이즈도 딱 좋고 진짜 요즘 유행하는 아디다스 져지입니다 ㅎㅎ 
5.0,화면과 같은 퀄리티에요 배송 빠르고 좋았어요 포장도 꼼꼼했습니딘
5.0,너무너무 배송도 빠르고 생각보다 맘에 들었어요
3.0,"솔직히 너무 얇고 마감이 좋지 않아요 아무 생각없이 브랜드만 믿고 구매했는데 브랜드 신뢰도가 많이 떨어졌어요 박음질이 일정하게 안되어있어서 겨드랑이쪽에 구멍이 있고, 로고 자수 뒤에는 실이 뭉쳐있었어요 바로 입어야하는거여서 반품은 못했지만 무료반품인 이유가 있었네요 택 뜯고 세탁해서 그냥 입습니다"
5.0,기장이 조금 길어요  나머지는 다 좋은것 같아요요
5.0,이쁘고 부드럽고 탄탄합니다. 여름엔 덥겠지만 그 외엔 아우터로서의 충분한 기능을 합니다.
5.0,제 스펙에 L이면 와아아안전 핏한 느낌은 아니고 안에 후드나 맨투맨 껴입으면 좋을 정도의 오버함입니다. 
5.0,아주 그옛날 즐겨입던 트렉탑이라요 다시 입어보니 역시 실망시키지 않네요
5.0,팔길이는 적당한데 전체기장이 저한테는 조금 길었어요. 지퍼 열고 걸쳐입으면 이쁩니다!! 할인 받아서 좀 더 싸게 살 수 있었어용
5.0,첫 아이다스 져지로 구매한건데 엄청 만족스러워요
5.0,휘뚜루마뚜루 종결템입니다 걍 사세여 파이어버드는 핏한것보다 루즈핏이 예쁨 무조건 한두치수 크게 사세요
5.0,정말 깔쌈하고 재질과 마감이 너무 좋습니다 굿굿
5.0,잘맞습니다!!!!! 디자인은 좋았습니다 배송은 만족합니다
5.0,애기랑 커플로 입으려고 삿는데 너무 만족스러워요 사이즈 다 맘에 듭니다
4.0,뚠뚠이 여고생한테 살짝 큽니다 스몰이면 더 예뻤을것 같은데 루즈하게 괜찮네요
5.0,m~L 사이 사이즈로 입는데 L기준 넉넉했아요! m가도될것같아요
5.0,파이어버드 트랙탑 너무 이뻐요 약간 총장이 긴 느낌이지만 확실히 목까지 지퍼를 올리는 맛이 있네요
5.0,정품입니다 착용감이 가볍고 재질이 부드럽습니다
5.0,이쁘고 편해요 에스가 품절되서 엠으로 샀는데 별로 크지 않고 밑에 시보리 접으면 핏하고 예뻐요 봄 여름 가읓 겨울 다 입기 좋을 거 같아요
5.0,배송 빠르고 역시 믿고 사는 기본템이네요 봄에 잘 입겠어요
5.0,가벼운 아우터 서치하다가 꽂혀서 샀어요 딱 생각하는 그 핏이였어요 ! 좀 널널하게 입으려면 XL사이즈하면 좋을 것 같아요 ! 저는 정핏으로 사려고 해서 사이즈 좋았어요 딱 봄이나 그냥 걸쳐입기 좋고 가벼워요! 딱 생각하는 트랙탑의 재질이에요 택배 진짜 빨리 왔어요
5.0,매장에서 입어보고 사이즈 넉넉하게 루즈하게 입으려고 한 치수 크게 샀어요 이쁘고 좋아용
5.0,매장에서 입어보고 사이즈 넉넉하게 루즈하게 입으려고 한 치수 크게 샀어요 이쁘고 좋아요
5.0,상세사이즈보고 엄청 클 줄 알았는데 생각보다는 안커요 ! 딱 적당한듯
5.0,S가 없어서 m주문.  살짝 크지만 오버핏이 대세니 그냥 입는걸로 선택. 이뻐요
5.0,그냥 단품으로 입어도 되고 아우터용으로 입을 수 있어서 활용도가 높습니다. 유행은 돌고 도니까 걍 묵혀 두고 계속 입어야 겠네요
5.0,오랜만에 입어보니 좋네요 로고가 아쉽고 핏이 많이달라졋네요
5.0,일단 먼저 받았을때부터 너무 예쁘고 잘산거같아요
4.0,생각보가 시보리가 ㅁ장짱해서 밑단 길이 잘 보고 사세여
5.0,접어서 입으면 배쪽아 좀 튀어나와서 앉을때 어색하긴한데 전체적으로 핏이 예쁘게 잘빠져서 너무 좋아요
5.0,S품절이라 M으로 시켰는데 오버핏으로 입긴 좋아욤ㅎㅎ
5.0,생각보다 얇은데 좋아요 사계절 내내 잘 입을 것 같습니다
5.0,깔끔하고 심플해서 잘 입고 다닙니다 아주 좋아요 추천합니다
5.0,L살려고했는데 사이즈가없어서 XL샀는데 오 버핏으로 잘맞음 이뻐요 배송도 1일만에옴
5.0,두께 적당하고 예뻐요 밑에 시보리 엄청 짱짱해서 잘 안내려감. 엉덩이 덮는 기장 원하시는분은 큰 사이즈로 사야될듯
5.0,그냥 휘뚤마뚤 막 입기 좋은듯 근데 사이즈가 생각보다 많이 큼..
5.0,2월10일에 구매했는데 오늘받았어요 배송이 12일 걸리네요 중국에서 오는건가 옷감은두툼하고 사이즈 정사이즈인거같아요 질가좋아요
5.0,너무 오버하지 않고 딱 제가 원하는 사이즈라서 만족해요
5.0,너무 편해요 자주 이용해요 검은색 무채색 최고에여
5.0,아디다스 기본 트랙탑입니다 반질반질 헐렁헐렁해여
5.0,더 할말이 없죠.. 트렉탑 너무 이쁘고 믿고 사여진짜
5.0,마감 깔끔하고 엄청 얇지도 두껍지도 않아서 모든 계절에 입을 수 있을 거 같아요
5.0,팔이 좀 길긴하지만 소매 약간 접으면 딱 맞아요  져지는 역시 아두다스
4.0,L 샀다가 좀 커서 M으로 교환했어요 본인 원래 사이즈보다 하나 작은거 구매하시길 추천합니다
4.0,가격 때문에 베켄바우어 트랙탑 고민했었는데 역시 파이어버드가 근본이네요 질도 좋고 핏도 깔끔하니 마음에 들어요
5.0,기본템 동생 생일 선물로 사줬는데 너무 예뻐하네용
5.0,근본템 구매완.. 어깨가 넓은 편이라 어깡되긴하는데 뭐어땨용 예쁨 ㅋ
4.0,깔끔하고 이쁘고 무난한 아디다스 져지 어디에 입어도 잘 어울릴듯 해요
5.0,색감좋고 힙해지고 패션으로 아주좋습니다 강추!
3.0,아디다스 져지 참 좋아하는데 핏이 예술입니다 잘 입을게요
5.0,아디다스 져지 맘에 들어서 삿능데 예상대로 내 맘에 쏙  박혔네요👍🏼👍🏼 긍데 아쉬운점이 다 품절이여서 젤 작은 사이즈가l이였능데 좀 크네요 ㅎㅎ 그래도 맘에 들어요구르트❣️👍🏼
5.0,M L 고민하다가 M 시켰는데 딱 맞아요 편합니다
5.0,배송이 진짜 빨랐어요! 고민고민하다가 구매했는데 고민한 시간이 아까울만큼 만족스러워용 ㅎㅎ 편하게 입기도 좋고 원래 옷을 크게 입는 편이어서 그런지 L 사이즈도 만족스러웠습니다! 
5.0,생각보다 길었지먼 아디다스 파이어버드는 언제나 최고네요
5.0,진짜 이뻐요 너무 맘에 듭니다 ㅎㅎ 다시 유행해서 넘 다행이에요
5.0,이뻐요 짱이뻐요 카고팬츠랑 입으니까 너무 이뻐요
5.0,이뻐요 여즘 유행해서 사봤는데 이뻐요 그냥 사세요
4.0,아들이 아디다스를 너무 좋아해요.  몇벌째 사는지??  잘 맞고 이뻐요.
5.0,좋아요 ☺️☺️ 진작에 살 걸 넘 늦은 것 같지만^^ 엠사이즈 클까봐 걱정했는데 적당히 잘 맞아용
5.0,일상생활에서 입고 다니기 편하고 아주 맘에들어요
5.0,예전부터 갖고 싶었는데 이번 설에 용돈 받아서 사용  핏도 예쁘고 널널한데 배가 조금 튀어나와서 조금 아쉽네요
5.0,L 샀다가 너무 딱 맞길애 XL로 교환해서 입었는데 올렸을때 배가 약간 뜨는거 말고는 다 좋은것 같아요 핏도 예쁘고 완전 잘 산것 같아요
