Star,Review,Processed_Review
5.0,널럴한게 가볍게 걸쳐입기 좋아요 잘 구매했습니다,널럴한 게 가볍게 걸쳐 입기 좋아요 잘 구매했습니다
5.0,옷이 너무 예뻐요 그리고 배송도 빨라서 마음에 들어요,옷이 너무 예뻐요 그리고 배송도 빨라서 마음에 들어요
5.0,너무 예뻐요 그리고 배송도 빨라서 마음에 들어요,너무 예뻐요 그리고 배송도 빨라서 마음에 들어요
5.0,핏이 딱 좋아서 어디든지 휘뚜루마뚜루 입기 좋아요 역시 아디다스 저지 유행템,핏이 딱 좋아서 어디든지 휘뚜루마 뚜루 입 기 좋아요 역시 아디다스 저지 유행템
5.0,아디다스 트랙탑 갖고 싶었는데 사게 되어 너무 기쁩니다. 배송은 예상과 달리 정말 빨리 왔어요. 입어보니 옷이 정말 널널하고 오버사이즈로 잘 입을 수 있겠더라고요. 무조건 크게 입는 걸 추천합니다. 그리고 입었을 때 약간 따뜻하긴 합니다.,아디다스 트랙탑 갖고 싶었는데 사게 되어 너무 기쁩니다 배송은 예상과 달리 정말 빨리 왔어요 입어보니 옷이 정말 하고 오버사이즈로 잘 입을 수 있겠더라고요 무조건 크게 입는 걸 추천합니다 그리고 입었을 때 약간 따뜻하긴 합니다
5.0,날씨 풀리고 있어서 구매했는데 완전 국밥템이라 만족스러워요ㅎㅎ,날씨 풀리고 있어서 구매했는데 완전 국밥템이라 만족스러워요
5.0,아디다스 너무 이뻐요!! 핏도 딱이고 봄에도 입기 좋을 것 같아요!,아디다스 너무 이 뻐요 핏도 딱이 고 봄에도 입 기 좋을 것 같아요
5.0,무난무난한 트랙탑 사고싶어서 샀는데 매우 만족합니다 !!,무난무난한 트랙탑 사고 싶어서 샀는데 매우 만족합니다
5.0,이뻐요 한사이즈 더 컸으면 좋을 것 같아요 시보리가 세서 접어입어야돼요,이 뻐요 한 사이즈 더 컸으면 좋을 것 같아 요 시보리가 세서 접어 입어야 돼요
5.0,사이즈도 딱 원하는 정도고 역시 너무 이쁜것 같아요!,사이즈도 딱 원하는 정도 고 역시 너무 이 쁜 것 같아요
5.0,상품 들어오자마자 샀습니다. 한사이즈 작게 샀으면 클날뻔 했네요,상품 들어오자마자 샀습니다 한 사이즈 작게 샀으면 클 날 뻔 했네요
5.0,배송도빠른편이고 요새 세일을많이해서 좋아여ㅎㅎ이쁘게잘입을게여,배송도 빠른 편이고 요새 세일을 많이 해서 좋아 여 이쁘게 잘 입을 게여
5.0,어깨가 큰편인데도 xl사이즈가 너무너무 풍덩할정도로 남아서 사이즈 교환해서 l사이즈로 받았습니다. 옷감이 맨들맨들하고 마감 깔끔하게 되어있습니다. 할인쿠폰 사용해서 합리적으로 잘 산것같고 잘 입고다닐 것 같습니다. 아우터 110~105 입으시는분들 오버핏 입으실거 아니면 L사이즈로 주문하는게 좋을 것 같습니다.,어깨가 큰 편인데도 사이즈가 너무너무 풍덩할 정도로 남아서 사이즈 교환해서 사이즈로 받았습니다 옷감이 맨들맨들하고 마감 깔끔하게 되어 있습니다 할인 쿠폰 사용해서 합리적으로 잘 산 것 같고 잘 입고 다닐 것 같습니다 아우터 입으시는 분들 오버핏 입으실 거 아니면 사이즈로 주문하는 게 좋을 것 같습니다
4.0,배송도빠르고길이도품도적당하네요~ 무신사로주문하세요,배송도 빠르고 길이도 품도 적당하네요 무신사로 주문하세요
5.0,생각했던것보단 얇았고 가볍게 아우터로 걸치기 좋아서 자주 입을 것 같아요,생각했던 것보단 얇았고 가볍게 아우터로 걸치기 좋아서 자주 입을 것 같아요
5.0,얇고 핏이 여리여리하게 질 나와요 예쁩니다 자주입을것같어요,얇고 핏이 여리 여리하게 질 나와 요 예쁩니다 자주 입을 것 같어요
4.0,한사이즈 작게 샀으면 진짜 딱이었을 거 같아서 좀 아쉽긴 하지만 역시 이뻐오,한 사이즈 작게 샀으면 진짜 딱이었을 거 같아서 좀 아쉽긴 하지만 역시 이 뻐오
5.0,생각보다 큰 지라 여유 있게 입으실려면 한 사이즈 업 하셔요,생각보다 큰 지라 여유 있게 입으 실려면 한 사이즈 업 하셔요
5.0,며칠전부터 갑자기 아디다서져지가 이쁘다는생각이 들었는데 너무맘에들어요,며칠 전부터 갑자기 아디다 서져지가 이쁘다는 생각이 들었는데 너무 맘에 들어요
5.0,남아있는 사이즈에서 L이 없어서 XL로 구매했습니다 클까봐 걱정했는데 ㄴㄴ 딱 오버사이즈로 입기 좋습니다 사이즈가 커서 시보리 쪼임이 안돼서 아쉽지만 이뿌니 상관 ㄴㄴ 두께는 얇아서 겨울에는 좀 춥고 봄에 이뿌게 잘 입을게여 배송 빠르고 좋음 굿,남아있는 사이즈에서 이 없어서 로 구매했습니다 클까봐 걱정했는데 딱 오버 사이즈로 입기 좋습니다 사이즈가 커서 시보리 쪼임이 안 돼서 아쉽지만 이 뿌니 상관 두께는 얇아서 겨울에는 좀 춥고 봄에 이뿌게 잘 입을 게 여 배송 빠르고 좋음 굿
5.0,배송도 빠르게 잘 왔고 사이즈 L XL 중에 고민 엄청 했는데 XL로 하길 잘 한거 같아요!! 살짝 크긴 한데 안에 후드티 입고 입으면 완전 딱이예요!,배송도 빠르게 잘 왔고 사이즈 중에 고민 엄청 했는데 로 하길 잘 한 거 같아 요 살짝 크긴 한데 안에 후드티 입고 입으면 완전 딱이예요
4.0,생각보다 딱맞는데 기장감이 있어서 원래 사이즈로 사시면 될듯해요,생각보다 딱 맞는데 기장감이 있어서 원래 사이즈로 사시 면 될 듯해요
5.0,아디다스 매장에 재고가 없었는데  애정하는 무신사에 원하는 색상과 사이즈가 있어서 구입해서 아주 잘 입고 있습니다,아디다스 매장에 재고가 없었는데 애정하는 무신사에 원하는 색상과 사이즈가 있어서 구입해서 아주 잘 입고 있습니다
5.0,다시유행한다네요 아들이 좋아합니다. 이쁘다네요^^,다시 유행한 다네요 아들이 좋아합니다 이쁘다네요
5.0,바자다가사아라하나마카타차파휴라으누뮤뷰구쥬쇼게오허래녀모뇨,바자다가 사아라 하나마카타 차파휴라으누 뮤뷰구쥬쇼게 오허래녀 모뇨
4.0,예쁘고 입기 편한데 조금 얇아요 그래도 봄에 입기 좋을것 같아요,예쁘고 입기 편한데 조금 얇아요 그래도 봄에 입 기 좋을 것 같아요
5.0,생각보다 시보리가 강해요 그래도 핏 이뻐요 추천합니다 ,생각보다 시보리가 강해요 그래도 핏 이 뻐요 추천합니다
4.0,예뻐요근데시보리가작을줄알았는데역시나작아요,예뻐요 근데시보리가 작을 줄 알았는데 역시나 작아요
5.0,너무너무 이쁘고 너무너무 사랑스러운 아디다스 ㅠㅠ ,너무 너무 이 쁘고 너무너무 사랑스러운 아디다스
5.0,제품이 퀄리티도 좋고 핏도 맘에 드네요 사길 잘했어요,제품이 퀄리티도 좋고 핏도 맘에 드네요 사 길 잘했어요
5.0,생각한 것보다는 얇았는데 되게 이뻐요 자주 입을듯,생각한 것보다는 얇았는데 되게 이 뻐요 자주 입을 듯
5.0,디자인 마음에 들고 색감도 화면이랑 비슷합니다!,디자인 마음에 들고 색감도 화면이랑 비슷합니다
5.0,"안감이 기모로 되어있어 조금 더울 수도 있을거라 생각했는데, 바람이 잘 통하고 얇아서 시원하고 좋았습니다.",안감이 기 모로 되어 있어 조금 더울 수도 있을 거라 생각했는데 바람이 잘 통하고 얇아서 시원하고 좋았습니다
5.0,인기많은 이유가 있어요 이쁘네요 잘입고다니는중,인기 많은 이유가 있어요 이쁘네요 잘 입고 다니는 중
5.0,져지 한 번 입어보고싶어서 샀는데 대만족입니다 집앞 나갈 때나 그냥 편하게 입고 데님바지나 카고바지 입어주면 꾸안꾸 쌉가능이엥요,져 지 한 번 입어보고 싶어서 샀는데 대 만족입니다 집 앞 나갈 때 나 그냥 편하게 입고 데님 바지나 카고 바지 입어주면 꾸안 꾸 쌉 가능이 엥요
5.0,시보리가 짱짱하고 예전 감성 그대로네요 빨리 날 따뜻해져서 이것만 입고 나가고싶어요 ㅎ,시보리가 하고 예전 감성 그대로네요 빨리 날 따뜻해져서 이것만 입고 나가고 싶어요
5.0,너무이쁘고 좋아요!! 소재도좋고 너무너무 이쁜거같아요!,너무 이쁘고 좋아요 소재도 좋고 너무너무 이쁜 거 같아요
5.0,사이즈는 오버사이즈로 입고 싶으면 XL이나 L 추천 배송도 빠르고 좋아요,사이즈는 오버사이즈로 입고 싶으면 이나 추천 배송도 빠르고 좋아요
5.0,제껀 아니고 선물 주려고 샀는데 그냥 우리가 알던 저지랑 똑같아요 유행해서 놀랐네요 d=(´▽｀)=bჱ̒ ｰ̀֊ｰ́ ) 예뻐요,제껀 아니고 선물 주려고 샀는데 그냥 우리가 알던 저지랑 똑같아 요 유행해서 놀랐네요 예뻐요
5.0,편하고 좋아요! 가볍고 여기저기 입기 좋을 것 같아요,편하고 좋아요 가볍고 여기저기 입 기 좋을 것 같아요
5.0,잘 맞고 좋아요! 배송도 빠르고 좋았습니다 만족해요,잘 맞고 좋아요 배송도 빠르고 좋았습니다 만족해요
5.0,세탁 후 변형 없고 디자인도 너무 마음에 들었어요!,세탁 후 변형 없고 디자인도 너무 마음에 들었어요
5.0,가격도 너무 좋고 핏도 좋고 색상도 좋고 다 좋습니다,가격도 너무 좋고 핏도 좋고 색상도 좋고 다 좋습니다
5.0,한 사이즈 크게 구매했는데도 너무 크지않아서 좋았습니다,한 사이즈 크게 구매했는데도 너무 크지 않아서 좋았습니다
5.0,사이즈가 진짜 크긴 한데 이건 크게 입어야 예쁜 것 같아요 배송도 빨라서 기분 좋게 받을 수 있었어요 캐주얼하게 입을 수도 있고 유니크하게 입을 때도 간단하게 걸칠 수 있을 것 같아요,사이즈가 진짜 크긴 한데 이건 크게 입어야 예쁜 것 같아 요 배송도 빨라서 기분 좋게 받을 수 있었어요 캐주얼하게 입을 수도 있고 유니크하게 입을 때도 간단하게 걸칠 수 있을 것 같아요
5.0,사이즈가 좀 크네요 길고요 그래도 너무 좋아요.어디에나 잘 어울립니다.,사이즈가 좀 크네요 길고요 그래도 너무 좋아요 어디에나 잘 어울립니다
5.0,깔끔하고 넉넉해서 편하게 착용하기 좋습니다 좋아요 만족합니다,깔끔하고 해서 편하게 착용하기 좋습니다 좋아요 만족합니다
5.0,옷 고르기 귀찮을 때마다 입음. ㄹㅇ 잘 산 듯 ㅎ 공부하러 갈 때 교복마냥 입을 예정,옷 고르기 귀찮을 때마다 입음 잘 산 듯 공부하러 갈 때 교복 마냥 입을 예정
5.0,아이가 맘에 너무 들어하네요 배송도 진짜 빠르고 스타일 굿,아이가 맘에 너무 들어 하네요 배송도 진짜 빠르고 스타일 굿
5.0,배송 엄청 빠르고 처음엔 좀 비싸다 생각했는데 입어보니 돈 하나도 안아깝네요. 예쁘고 편안해서 매일 입기 좋아요. 트랙탑 살거면 이 옷 무조건 추천합니다.,배송 엄청 빠르고 처음엔 좀 비싸다 생각했는데 입어보니 돈 하나도 안 아깝네요 예쁘고 편안해서 매일 입 기 좋아요 트랙탑 살거면 이 옷 무조건 추천합니다
5.0,기본템으로 좋습니다. 루즈하게 입으면 좋아요 헤,기본템으로 좋습니다 루즈하게 입으면 좋아요 헤
5.0,그냥 너무 이쁩니다 시보리도 완전 딴딴해요 배송도 엄청 빨라요,그냥 너무 이쁩니다 시보리도 완전 해요 배송도 엄청 빨라요
5.0,배송 빠르고 옷도 마음에 들어요 기장 길면 어쩌나 했는데 밴딩 쪼임이 강해서 안흘러내려서 좋아요,배송 빠르고 옷도 마음에 들어 요 기 장 길면 어쩌나 했는데 밴딩 쪼임이 강해서 안 흘러내려서 좋아요
5.0,세탁해도 줄어들지 않아요. 저는 정사이즈보다 한 사이즈 크게 샀는데 정사이즈가 더 나았을 것 같아요.,세탁해도 줄어들지 않아 요 저는 정 사이즈보다 한 사이즈 크게 샀는데 정 사이즈가 더 나았을 것 같아요
5.0,클래식은 영원하죠 유행 타지 않는 디자인으로 오래 입을 수 있겠습니다!,클래식은 영원하죠 유행 타지 않는 디자인으로 오래 입을 수 있겠습니다
5.0,배송 진짜 엄청 빠르고 생각했던 핏 그대로와서 너무 좋았습니다.,배송 진짜 엄청 빠르고 생각했던 핏 그대로와 서 너무 좋았습니다
5.0,사길 잘 했음요 봄 준비를 위해 샀는데 아우터로 딱인거 같아요,사길 잘 했음요 봄 준비를 위해 샀는데 아우터로 딱인 거 같아요
5.0,선명한 블랙색상에 깔끔하고 예쁜데 정전기가 좀 심해요,선명한 블랙 색상에 깔끔하고 예쁜데 정전기가 좀 심해요
5.0,적당한 두께로 봄에 입기 좋을 거 같고 핏이 예뻐요!,적당한 두께로 봄에 입 기 좋을 거 같고 핏이 예뻐요
5.0,적당한 두께로 봄에 입기에 적당하고 핏이 예뻐요!,적당한 두께로 봄에 입기에 적당하고 핏이 예뻐요
5.0,오랜만에 져지 구매해봤는데 매우 좋음 잘 입을듯,오랜만에 져 지 구매해봤는데 매우 좋음 잘 입을 듯
5.0,오랜만에 져지 사봤는데 오랜만에 봐도 이쁘군요 사이즈는 딱 맞음 약간 크면서 기장감이 맞아서 XL 하길 잘했다고 생각함 L이나 2XL 했으면 교환했을듯,오랜만에 져 지 사봤는데 오랜만에 봐도 이쁘군 요 사이즈는 딱 맞음 약간 크면서 기장감이 맞아서 하길 잘했다고 생각함 이나 했으면 교환했을 듯
5.0,트랙탑은 진리에요 좀 오버핏을 좋아해서 m을 하긴했는데 지퍼를 올려입기엔 m이 길긴한건같아요,트랙탑은 진리에 요 좀 오버핏을 좋아해서 을 하긴 했는데 지퍼를 올려 입기엔 이 길긴 한 건 같아요
5.0,겁나 이쁘고 딱 저 사진이랑 똑같다 겁나 잘 샀다 굿,겁나 이 쁘고 딱 저 사진이랑 똑같다 겁나 잘 샀다 굿
5.0,라지 사려다가 사이즈가 없어서 엑스라지 샀는데 예쁘게 커요,라지 사려다가 사이즈가 없어서 엑스라지 샀는데 예쁘게 커요
5.0,L 사이즈가 없어서 XL 샀는데 예쁘게 커요 맘에 들어요,사이즈가 없어서 샀는데 예쁘게 커요 맘에 들어요
5.0,새로 사고싶어서 구매했는데 진짜 빨리 도착하고 재질도 좋고 사이즈도 잘 맞았어용 예쁘게 잘 입을거 같아용,새로 사고 싶어서 구매했는데 진짜 빨리 도착하고 재질도 좋고 사이즈도 잘 맞았어 용 예쁘게 잘 입을 거 같아용
5.0,아디다스 져지 새로 사고싶어서 매장에서 입어보고 무신사에사 더 싸게 구매했어요! 핏도 예쁘고 재질도 맘에들어용,아디다스 져 지 새로 사고 싶어서 매장에서 입어보고 무신사에 사 더 싸게 구매했어요 핏도 예쁘고 재질도 맘에 들어용
5.0,생각보다 얇고 기장은 길어요 디자인은 이쁩니다 ,생각보다 얇고 기장은 길어요 디자인은 이쁩니다
5.0,생각보다 얇고 사이즈는 예상대로입니다 기장이 좀 길긴하네요 디자인은 이뻐요,생각보다 얇고 사이즈는 예상대로입니다 기장이 좀 길긴 하네요 디자인은 이 뻐요
5.0,길이랑 핏 다 맘에 드는데 시보리가 넘 짱짱해서 아쉬워요 ,길이랑 핏 다 맘에 드는데 시보리가 넘 해서 아쉬워요
4.0,빨리 받고 싶었는데 배송도 빠르고 편하게 다 입을 수 있어서 민족해요,빨리 받고 싶었는데 배송도 빠르고 편하게 다 입을 수 있어서 민족해요
5.0,밑단 시보리가 너무 짱짱해서 아래 접어입고 팔기장 긴 것 외엔 핏도 예쁘고 편해서 좋아요!!!,밑단 시보리가 너무 해서 아래 접어 입고 팔기장 긴 것 외엔 핏도 예쁘고 편해서 좋아요
5.0,라지 사이즈랑 고민하다 크게입는거 좋아해서 엑스라지로 했는데 폼은 딱 마음에 들어요 길이가 조금 길지만 잘 정리해서 입을만 합니다,라지 사이즈랑 고민하다 크게 입는 거 좋아해서 엑스라지로 했는데 폼은 딱 마음에 들어 요 길이가 조금 길지만 잘 정리해서 입을 만 합니다
5.0,아디다스져지 다시 유행이여서 샀는데 너무 예뻐요ㅠㅠ,아디다스져 지 다시 유행이여서 샀는데 너무 예뻐요
5.0,스타일 너무 좋아요 편하기 입고 다니기에 좋네요,스타일 너무 좋아요 편하기 입고 다니기에 좋네요
5.0,역시 믿고입는 아디다스입니다. 아주 좋아요. 굿굿,역시 믿고 입는 아디다스입니다 아주 좋아요
5.0,L 서이즈랑 XL사이즈 고민 진짜 많이 했는데 옷이 크게 나와서 L로 만족합니다,서 이즈랑 사이즈 고민 진짜 많이 했는데 옷이 크게 나와서 로 만족합니다
5.0,옷이 넘  예쁘고 뭐든 바지 조합 하기 너무 좋은거 같아요,옷이 넘 예쁘고 뭐든 바지 조합 하기 너무 좋은 거 같아요
5.0,너무너무 예뻐요❤️❤️ 첫 아디다스 집업이라서 더욱 정이 가네요!,너무 너무 예뻐요 첫 아디다스 집 업이라서 더욱 정이 가네요
5.0,사이즈 딱 맞고 좋네요 바지만 단품 입다가 세트로 입으니까 굿굿,사이즈 딱 맞고 좋네요 바지만 단품 입다가 세트로 입으니까
5.0,디자인 예뻐요 배송 완전 짱 빨라요 화면과 똑같아요,디자인 예뻐요 배송 완전 짱 빨라요 화면과 똑같아요
4.0,딱 괜찮 간지템 여자들 꼬시기 아주 쉬운 템중에 하나 ,딱 괜찮 간 지템 여자들 꼬시기 아주 쉬운 템 중에 하나
5.0,배송이 엄청빠르네요. 예쁘고 사이즈도 잘 맞아서 만족합니다.,배송이 엄청 빠르네요 예쁘고 사이즈도 잘 맞아서 만족합니다
5.0,배송빠르고 꼼꼽해요 예뻐서 진짜 자주입을거같아요,배송 빠르고 꼼꼽해요 예뻐서 진짜 자주 입을 거 같아요
5.0,너무편하고 예뻐요 배송도 빨리오고 자주입을듯하네요,너무 편하고 예뻐요 배송도 빨리 오고 자주 입을 듯하네요
5.0,너무 마음에 들고 요즘 이것만 입습니다 다들 사세요~,너무 마음에 들고 요즘 이것만 입습니다 다들 사세요
5.0,진짜 너무너무 편하고 색감도 그렇고 모든 면에서 너무너무 이뻐요!!,진짜 너무너무 편하고 색감도 그렇고 모든 면에서 너무너무 이 뻐요
5.0,사이즈도 딱맞고 두께도 적당해서 편하게 입을것 같아요,사이즈도 딱 맞고 두께도 적당해서 편하게 입을 것 같아요
5.0,밑단 시보리가 엄청 짱짱해서 엉덩이 위로 자꾸 올라오지만 핏은 예쁩니다 학생 때 입던 느낌 그대로네요,밑단 시보리가 엄청 해서 엉덩이 위로 자꾸 올라오지만 핏은 예쁩니다 학생 때 입던 느낌 그대로네요
5.0,옷이 너무 이쁘고 옷이 얇아서 봄에 입으면 좋을것 같아요,옷이 너무 이 쁘고 옷이 얇아서 봄에 입으면 좋을 것 같아요
5.0,정말 이쁘고 처음 사본 져지이지만 가격대비 너무 괜찮은것같습니다.,정말 이 쁘고 처음 사본 져지이지만 가격 대비 너무 괜찮은 것 같습니다
5.0,사이즈도 딱 좋고 진짜 요즘 유행하는 아디다스 져지입니다 ㅎㅎ ,사이즈도 딱 좋고 진짜 요즘 유행하는 아디다스 져 지입니다
5.0,화면과 같은 퀄리티에요 배송 빠르고 좋았어요 포장도 꼼꼼했습니딘,화면과 같은 퀄리티에 요 배송 빠르고 좋았어요 포장도 했습니딘
5.0,너무너무 배송도 빠르고 생각보다 맘에 들었어요,너무 너무 배송도 빠르고 생각보다 맘에 들었어요
3.0,"솔직히 너무 얇고 마감이 좋지 않아요 아무 생각없이 브랜드만 믿고 구매했는데 브랜드 신뢰도가 많이 떨어졌어요 박음질이 일정하게 안되어있어서 겨드랑이쪽에 구멍이 있고, 로고 자수 뒤에는 실이 뭉쳐있었어요 바로 입어야하는거여서 반품은 못했지만 무료반품인 이유가 있었네요 택 뜯고 세탁해서 그냥 입습니다",솔직히 너무 얇고 마감이 좋지 않아 요 아무 생각 없이 브랜드만 믿고 구매했는데 브랜드 신뢰도가 많이 떨어졌어요 박 음질이 일정하게 안 되어 있어서 겨드랑이 쪽에 구멍이 있고 로고 자수 뒤에는 실이 뭉쳐 있었어요 바로 입어야 하는 거여서 반품은 못했지만 무료 반품인 이유가 있었네요 택 뜯고 세탁해서 그냥 입습니다
5.0,기장이 조금 길어요  나머지는 다 좋은것 같아요요,기장이 조금 길어요 나머지는 다 좋은 것 같아
5.0,이쁘고 부드럽고 탄탄합니다. 여름엔 덥겠지만 그 외엔 아우터로서의 충분한 기능을 합니다.,이쁘고 부드럽고 합니다 여름엔 덥겠지만 그 외엔 아우터로서의 충분한 기능을 합니다
5.0,제 스펙에 L이면 와아아안전 핏한 느낌은 아니고 안에 후드나 맨투맨 껴입으면 좋을 정도의 오버함입니다. ,제 스펙에 이면 와 안전 핏한 느낌은 아니고 안에 후드나 맨투맨 껴입으면 좋을 정도의 오버함입니다
5.0,아주 그옛날 즐겨입던 트렉탑이라요 다시 입어보니 역시 실망시키지 않네요,아주 그 옛날 즐겨 입던 트렉탑이라 요 다시 입어보니 역시 실망시키지 않네요
5.0,팔길이는 적당한데 전체기장이 저한테는 조금 길었어요. 지퍼 열고 걸쳐입으면 이쁩니다!! 할인 받아서 좀 더 싸게 살 수 있었어용,팔길이는 적당한 데 전체 기장이 저한테는 조금 길었어요 지 퍼 열 고 걸쳐 입으면 이쁩니다 할인 받아서 좀 더 싸게 살 수 있었어용
5.0,첫 아이다스 져지로 구매한건데 엄청 만족스러워요,첫 아이다스 져지로 구매한 건데 엄청 만족스러워요
5.0,휘뚜루마뚜루 종결템입니다 걍 사세여 파이어버드는 핏한것보다 루즈핏이 예쁨 무조건 한두치수 크게 사세요,휘뚜루 마뚜루 종결템입니다 걍 사세 여 파이어 버드는 핏한 것보다 루즈핏이 예쁨 무조건 한두 치 수 크게 사세요
5.0,정말 깔쌈하고 재질과 마감이 너무 좋습니다 굿굿,정말 깔쌈하고 재질과 마감이 너무 좋습니다
5.0,잘맞습니다!!!!! 디자인은 좋았습니다 배송은 만족합니다,잘 맞습니다 디자인은 좋았습니다 배송은 만족합니다
5.0,애기랑 커플로 입으려고 삿는데 너무 만족스러워요 사이즈 다 맘에 듭니다,애기랑 커플로 입으려고 삿는데 너무 만족스러워요 사이즈 다 맘에 듭니다
4.0,뚠뚠이 여고생한테 살짝 큽니다 스몰이면 더 예뻤을것 같은데 루즈하게 괜찮네요,이 여고생한테 살짝 큽니 다 스몰이면 더 예뻤을 것 같은데 루즈하게 괜찮네요
5.0,m~L 사이 사이즈로 입는데 L기준 넉넉했아요! m가도될것같아요,사이 사이즈로 입는데 기준 했아요 가도 될 것 같아요
5.0,파이어버드 트랙탑 너무 이뻐요 약간 총장이 긴 느낌이지만 확실히 목까지 지퍼를 올리는 맛이 있네요,파이어버드 트랙탑 너무 이 뻐요 약간 총장이 긴 느낌이지만 확실히 목까지 지퍼를 올리는 맛이 있네요
5.0,정품입니다 착용감이 가볍고 재질이 부드럽습니다,정품입니다 착용감이 가볍고 재질이 부드럽습니다
5.0,이쁘고 편해요 에스가 품절되서 엠으로 샀는데 별로 크지 않고 밑에 시보리 접으면 핏하고 예뻐요 봄 여름 가읓 겨울 다 입기 좋을 거 같아요,이쁘고 편해요 에스가 품절되서 엠으로 샀는데 별로 크지 않고 밑에 시보리 접으면 핏하고 예뻐요 봄 여름 가 읓 겨울 다 입 기 좋을 거 같아요
5.0,배송 빠르고 역시 믿고 사는 기본템이네요 봄에 잘 입겠어요,배송 빠르고 역시 믿고 사는 기 본템이네요 봄에 잘 입겠어요
5.0,가벼운 아우터 서치하다가 꽂혀서 샀어요 딱 생각하는 그 핏이였어요 ! 좀 널널하게 입으려면 XL사이즈하면 좋을 것 같아요 ! 저는 정핏으로 사려고 해서 사이즈 좋았어요 딱 봄이나 그냥 걸쳐입기 좋고 가벼워요! 딱 생각하는 트랙탑의 재질이에요 택배 진짜 빨리 왔어요,가벼운 아우터 서치하다가 꽂혀서 샀어요 딱 생각하는 그 핏이였어요 좀 하게 입으려면 사이즈하면 좋을 것 같아 요 저는 정핏으로 사려고 해서 사이즈 좋았어요 딱 봄이나 그냥 걸쳐 입기 좋고 가 벼워요 딱 생각하는 트랙탑의 재질이에 요 택배 진짜 빨리 왔어요
5.0,매장에서 입어보고 사이즈 넉넉하게 루즈하게 입으려고 한 치수 크게 샀어요 이쁘고 좋아용,매장에서 입어보고 사이즈 하게 루즈하게 입으려고 한 치 수 크게 샀어요 이 쁘고 좋아용
5.0,매장에서 입어보고 사이즈 넉넉하게 루즈하게 입으려고 한 치수 크게 샀어요 이쁘고 좋아요,매장에서 입어보고 사이즈 하게 루즈하게 입으려고 한 치 수 크게 샀어요 이 쁘고 좋아요
5.0,상세사이즈보고 엄청 클 줄 알았는데 생각보다는 안커요 ! 딱 적당한듯,상세 사이즈 보고 엄청 클 줄 알았는데 생각보다는 안 커요 딱 적당한 듯
5.0,S가 없어서 m주문.  살짝 크지만 오버핏이 대세니 그냥 입는걸로 선택. 이뻐요,가 없어서 주문 살짝 크지만 오버핏이 대세니 그냥 입는 걸로 선택 이 뻐요
5.0,그냥 단품으로 입어도 되고 아우터용으로 입을 수 있어서 활용도가 높습니다. 유행은 돌고 도니까 걍 묵혀 두고 계속 입어야 겠네요,그냥 단품으로 입어도 되고 아우터용으로 입을 수 있어서 활용도가 높습니다 유행은 돌고 도니까 걍 묵혀 두고 계속 입어야 겠네요
5.0,오랜만에 입어보니 좋네요 로고가 아쉽고 핏이 많이달라졋네요,오랜만에 입어보니 좋네요 로고가 아쉽고 핏이 많이 달라 졋네요
5.0,일단 먼저 받았을때부터 너무 예쁘고 잘산거같아요,일단 먼저 받았을 때부터 너무 예쁘고 잘산 거 같아요
4.0,생각보가 시보리가 ㅁ장짱해서 밑단 길이 잘 보고 사세여,생각보가 시보리가 장짱해서 밑단 길이 잘 보고 사 세여
5.0,접어서 입으면 배쪽아 좀 튀어나와서 앉을때 어색하긴한데 전체적으로 핏이 예쁘게 잘빠져서 너무 좋아요,접어서 입으면 배쪽 아 좀 튀어나와서 앉을 때 어색하긴 한데 전체적으로 핏이 예쁘게 잘 빠져서 너무 좋아요
5.0,S품절이라 M으로 시켰는데 오버핏으로 입긴 좋아욤ㅎㅎ,품절이라 으로 시켰는데 오버핏으로 입긴 좋아욤
5.0,생각보다 얇은데 좋아요 사계절 내내 잘 입을 것 같습니다,생각보다 얇은 데 좋아요 사 계절 잘 입을 것 같습니다
5.0,깔끔하고 심플해서 잘 입고 다닙니다 아주 좋아요 추천합니다,깔끔하고 심플해서 잘 입고 다닙니다 아주 좋아요 추천합니다
5.0,L살려고했는데 사이즈가없어서 XL샀는데 오 버핏으로 잘맞음 이뻐요 배송도 1일만에옴,살려고 했는데 사이즈가 없어서 샀는데 오 버핏으로 잘 맞음 이 뻐요 배송도 일 만에 옴
5.0,두께 적당하고 예뻐요 밑에 시보리 엄청 짱짱해서 잘 안내려감. 엉덩이 덮는 기장 원하시는분은 큰 사이즈로 사야될듯,두께 적당하고 예뻐요 밑에 시보리 엄청 해서 잘 안 내려감 엉덩이 덮는 기 장 원하시는 분은 큰 사이즈로 사야 될 듯
5.0,그냥 휘뚤마뚤 막 입기 좋은듯 근데 사이즈가 생각보다 많이 큼..,그냥 휘뚤마뚤 막 입기 좋은 듯 근데 사이즈가 생각보다 많이 큼
5.0,2월10일에 구매했는데 오늘받았어요 배송이 12일 걸리네요 중국에서 오는건가 옷감은두툼하고 사이즈 정사이즈인거같아요 질가좋아요,월일에 구매했는데 오늘 받았어요 배송이 일 걸리네요 중국에서 오는 건 가 옷감은 두툼하고 사이즈 정 사이즈인 거 같아 요 질가 좋아요
5.0,너무 오버하지 않고 딱 제가 원하는 사이즈라서 만족해요,너무 오버하지 않고 딱 제가 원하는 사이즈라서 만족해요
5.0,너무 편해요 자주 이용해요 검은색 무채색 최고에여,너무 편해요 자주 이용해요 검은색 무채색 최고에 여
