Processed_Review,keyword
여름이 지나 갓지만 내년에도 잘 입을 수 있을 거 같아요,"내년, 여름, 지나, 갓"
여름이 끝날 때 쯤 구매해서 아쉽지만 진짜 잘 입고 있어요 핏도 예쁘고 소재도 좋아요,"여름, 소재, 핏, 아쉽다, 끝나다"
땀나면 색깔이 변해요 그만큼 통풍 잘 되고 시원해요 근데 약간 골프복 같아 요 인데 허벅지 중간까지 와서 핏 예쁘고 날씬해 보여요,"시원하다, 변하다, 날씬하다, 보이다, 통풍, 골프 복, 허벅지, 오다"
가격 대비 나쁘지 않아 요 다른 색깔도 사려고 합니다,"사려, 가격, 대비, 색깔, 나쁘다"
사이즈 때 매 고민했는데 딱이네 여 허리 라인도 슬쩍 들어가 있어서 늘씬해 보입니다 비침 있는 건 후기 보고 알고서도 산 거라 괜찮았어 여 길이까지 아주 적당합니다 일부러 수선 안 해도 되고 좋아요 어깨랑 팔뚝이 튼실 한 편이라 살짝 끼지만 대체로 만족해요,"만족하다, 늘씬하다, 적당하다, 보이다, 일부러, 라인, 알다, 사이즈, 허리, 편이"
다리 사이가 비치는 게 아쉽지만 시원한데 까끌거리거나 보풀 늘어남이 없어서 좋아요,"늘어나다, 시원하다, 비치다, 다리, 보풀, 없다, 아쉽다, 끄다 끄다 거나"
마른 편인데 어깨가 좀 있어서 그런지 상체는 타이트해요,"타이트해, 상체, 그렇다, 편, 마르다, 어깨"
사이즈하면 많이 길까봐 로 했는데 뱃살 생각을 못했네요 배에 힘주고 다녀야 겠어요 옷 무난히 이 쁘고 괜찮아요,"사이즈, 힘주다, 배, 뱃살"
인데 길이가 생각보다 짧아요 조금만 더 길었다면 좋았을 텐데 아쉬워요,"길이, 짧다, 아쉽다, 길다"
길이도 짧지도 너무 길지도 않아서 허벅지 부분 잘 가려줘서 너무 좋아요 팔 부분도 길이감이 좋아서 팔뚝살도 잘 가려줘요,"가다, 가다, 허벅지, 길이, 길이, 부분, 부분, 짧다"
피케 원피스 시 중에 있는 것들보다 기장감이 있는 편이에 요 원단 시원하고 얇아서 약간 비침이 있지만 속 바지 입으면 괜찮아요 카라 부분 하고 퀄 좋아요,"원피스, 시원하다, 기장, 편이, 비치다, 원단, 카라, 바지, 피케"
사진처럼 엄청 엄청 얇아서 시 원합니다 잘 산 거 같네요,"사진, 원하다, 얇다"
바람이 부니 완전 너무너무 시원하고 좋아요 길이도 적당하고 핏도 괜찮습니다 해서 소장용 금박 브로치를 하니 더 예뻐요,"적당하다, 시원하다, 장용, 길이, 바람, 브로치"
깔끔하니 예뻐요 퀄리티도 괜찮고 비치는 건 아직 못 느껴봤는데 에 길이는 약간 긴 느낌,"퀄리티, 비치다, 길이, 느끼다, 깔끔하다"
딸 이랑 커플로 입고 다닙니다 교복처럼 매일 입고 다녀 요 너무 편하고 예뻐요 날씬해 보이고 좋아요,"날씬하다, 교복, 매일, 커플, 보이, 편하다"
