Review,Processed_Review,common_keywords_all,common_keywords_3_plus
"처음엔 샌드블루 M샀었다가 핏은 예쁜데 허리가 너무 쪼여서 고민하다가 L로 교환했어요 근데 교환처리가 생각보다 너무 오래걸려서 먼저 라지로 사봤는데, 생각보다 안 크고 기장이 딱 마지노선이네요ㅎㅎ사이즈 바꾸길 잘한거같아요 바지자체는 진짜 너무 예쁩니다! 남자분들은 한사이즈 업 추천드려요~~",처음엔 샌드 블루 M 샀었다가 핏은 예쁜데 허리가 너무 쪼여서 고민하다가 L로 교환했어요 근데 교환처리가 생각보다 너무 오래 걸려서 먼저 라지로 사봤는데 생각보다 안 크고 기장이 딱 마지노선이네요 사이즈 바꾸길 잘한 거 같아요 바지 자체는 진짜 너무 예쁩니다 남자분들은 한 사이즈 업 추천드려요,,"걸리다, 교환, 기장, 남자, 마지노선, 먼저, 바꾸다, 블루, 사이즈, 샌드, 오래, 쪼이다, 허리"
힙한 느낌을 주기 좋아요 싸게 잘 구매한 것 같습니당,힙한 느낌을 주기 좋아요 싸게 잘 구매한 것 같습니다,,"싸다, 주기, 힙"
가성비 좋은 바지인거 같아요! 핏도 예쁘고 잘 입고 다니고 있어용,가성비 좋은 바지인 거 같아요 핏도 예쁘고 잘 입고 다니고 있어요,,"가성비, 바지, 핏"
색감이랑 핏이 너무 좋습니다. 가성비가 매우 좋은 것 같아요.,색감이랑 핏이 너무 좋습니다 가성비가 매우 좋은 것 같아요,,"가성비, 색감, 핏"
이 바지 진짜 깔롱합니다 스트릿부터 캐쥬얼까지 다 잘어울리고 허리가 살짝 작은건 감안하고 입을 만 해요,이 바지 진짜 깔 통합니다 스트리트부터 캐주얼까지 다 잘 어울리고 허리가 살짝 작은 건 감안하고 입을 만해요," 캐주얼,  작다","감안, 깔다, 만해, 바지, 스트리트, 어울리다, 작다, 캐주얼, 통합, 허리"
여름에 포인트주기 좋아요 반바지라 여기저기 잘어울려요,여름에 포인트 주기 좋아요 반바지라 여기저기 잘 어울려요," 반바지,  여름","반바지, 어울리다, 여기저기, 여름, 주기, 포인트"
다 마음에 드는데 살짝 허리가 제 생각보다 작으니 구매하실때 생각하고 사셔야 할 거에요!,다 마음에 드는데 살짝 허리가 제 생각보다 작으니 구매하실 때 생각하고 사셔야 할 거예요,,"작다, 허리"
워싱도 이쁘고 가성비 넘치는 버뮤다팬츠입니다,워싱도 이쁘고 가성비 넘치는 버뮤다팬츠입니다,,"가성비, 넘치다, 워싱, 팬츠"
워싱도 이쁘고 가성비 넘치는 버뮤다팬츠입니다!,워싱도 이쁘고 가성비 넘치는 버뮤다팬츠입니다,,"가성비, 넘치다, 워싱, 팬츠"
허리 부분이 유독 작네요 바지는 이뻐요 친구 줬습니다,허리 부분이 유독 작네요 바지는 이뻐요 친구 줬습니다," 주다,  허리,  작다","바지, 부분, 유독, 작다, 주다, 친구, 허리"
통이 너무 커서 바지가 아니라 치마 같았구 주름도 이상흐게 잡허서 안 이뻥요,통이 너무 커서 바지가 아니라 치마 같았고 주름도 이상하게 잡허서 안 이뻥요," 커서,  치마,  아니다,  주름","바지, 뻥, 아니다, 이상하다, 주름, 치마, 커서, 통"
