Review,Processed_Review,keyword
가격착하고 핏도 좋구 쿨코튼이라 시원해서 매우 좋습니다,가격 착하고 핏도 좋고 쿨 코튼이라 시원해서 매우 좋습니다,"착하다, 코튼, 가격, 시원하다"
원단시원하고 느낌좋아요 세탁후 변형도 없어서 최고입니다,원단 시원하고 느낌 좋아요 세탁 후 변형도 없어서 최고입니다,"변형도, 최고, 원단, 세탁, 없다, 시원하다"
여름에 아무때나 입기좋은 반팔 찾고 있었는데 딱 찾아서 기분이 좋네요. 입을때 시원해서 좋아요,여름에 아무 때나 입기 좋은 반팔 찾고 있었는데 딱 찾아서 기분이 좋네요 입을 때 시원해서 좋아요,"찾다, 기분, 시원하다, 여름"
생각보다 많이 얇은편 가격대비 가성비 좋은듯 핏은 맘에듬,생각보다 많이 얇은 편 가격 대비 가성비 좋은 듯 핏은 맘에 둠,"두다, 대비, 가성비, 얇다, 가격"
원단 진짜 좋아요!!! 사이즈가 커서 여자분들은 s로 무조건...ㅎㅎ 가성비 티로 잘 샀습니당,원단 진짜 좋아요 사이즈가 커서 여자분들은 s로 무조건 가성비 티로 잘 샀습니다,"여자, 분들, 무조건, 커서, 원단, 가성비, 사이즈"
기장도 길어서 편안하게 입을 수 있네요~ 이번여름 전투복으로 입을께요.,기장도 길어서 편안하게 입을 수 있네요 이번 여름 전투복으로 입을게요,"전투복, 편안하다, 기장, 여름"
사이즈 넉넉하고 이쁩니다 편하게 입기 좋습니다,사이즈 넉넉하고 이쁩니다 편하게 입기 좋습니다,"넉넉하다, 편하다, 사이즈"
적당히 크고 입으면 땀 흡수도 잘 되는거 같아요 아주 좋습니당,적당히 크고 입으면 땀 흡수도 잘 되는 거 같아요 아주 좋습니다,"흡수, 크다, 적당하다"
적당한 두께에 예쁘게 커서 너무 잘 입고다니고 있어용!! 데일리로 아주 강추합니다,적당한 두께에 예쁘게 커서 너무 잘 입고 다니고 있어요 데일리로 아주 강추합니다,"커서, 강추, 데일리, 두께, 적당하다"
가격이 너무 괜찮네요 목뒤 택은 예전에 샀던건 있는데 지금 판매하는건 없네요 조금 아쉽지만 재질이 좋습니다,가격이 너무 괜찮네요 목뒤 택은 예전에 샀던 건 있는데 지금 판매하는 건 없네요 조금 아쉽지만 재질이 좋습니다,"판매, 목뒤, 예전, 아쉽다, 없다, 가격, 재질"
넥라인 안구겨지고 핏 좋아요 소재가 그냥 코튼보다 늘어짐 적을것같아요,넥 라인 안 구겨지고 핏 좋아요 소재가 그냥 코튼보다 늘어짐 적을 것 같아요,"라인, 구기다, 늘어지다, 그냥, 코튼, 소재"
여름에 입기 편한 원단이라 좋네요. 생각보다 핏도 괜찮고 입기 편해요!,여름에 입기 편한 원단이라 좋네요 생각보다 핏도 괜찮고 입기 편해요,"편하다, 원단, 여름"
이너로도 하나만으로도 입을 수 있어서 만족합니다 쿨원단이라 시원하고 몸에 달라붙지는 않아서 더 좋습니다,이너로도 하나만으로도 입을 수 있어서 만족합니다 콜 원단이라 시원하고 몸에 달라붙지는 않아서 더 좋습니다,"만으로도, 달라붙다, 하나, 원단, 만족하다, 시원하다"
어래입을수 있고 어디든 잘어울려요!! 아주 잘입고 다니고있습니다,오래 입을 수 있고 어디든 잘 어울려요 아주 잘 입고 다니고 있습니다,"오래, 어울리다"
편하게 입기 너무 좋아요 무지에 로고로 포인트 있어 무난히 부담없이 좋네요,편하게 입기 너무 좋아요 무지에 로고로 포인트 있어 무난히 부담 없이 좋네요,"포인트, 무지, 부담, 없이, 로고, 무난, 편하다"
약간 국밥같은 티셔츠라 갖고있음 휘뚤마뚤로 입을 수 있음,약간 국밥 같은 티셔츠라 갖고 있음 휘뚤마뚤로 입을 수 있음,"국밥, 갖다, 휘뚤마뚤, 티셔츠"
딱 무난하게 입기 좋습니다. 기본템으로 두면 여기저기 입기 좋아요,딱 무난하게 입기 좋습니다 기본 템으로 두면 여기저기 입기 좋아요,"두다, 여기저기, 무난, 기본"
같은 제품 다른 사이즈로 구매했었는데 맘에 들어 다른사이즈로도 구매해봤어요,같은 제품 다른 사이즈로 구매했었는데 맘에 들어 다른 사이즈로도 구매해 봤어요,"제품, 사이즈"
쿨 코튼재질이라 여름에 막 입기 좋은 기본세트 저렴히 구매했어요,쿨 코튼 재질이라 여름에 막 입기 좋은 기본 세트 저렴히 구매했어요,"세트, 코튼, 저렴하다, 기본, 재질, 여름"
데일리로도 딱이고   여기저기 막입기 너무 편하고 조하효,데일리로도 딱이고 여기저기 막입기 너무 편하고 조하효,"여기저기, 데일리, 딱이다, 편하다"
사이즈도 딱 맞고 디자인도 예쁘고 싸게사서 좋습니다,사이즈도 딱 맞고 디자인도 예쁘고 싸게 사서 좋습니다,"사서, 싸다, 디자인, 맞다, 사이즈"
덩치 있으신 분들에게 아주 좋은 반팔티입니다 특히 흰티 맘에 들어요,덩치 있으신 분들에게 아주 좋은 반팔 티입니다 특히 흰 티 맘에 들어요,"덩치, 특히, 희다"
얇고 박시한 티를 잘 찾아서 두번째 구매후 잘 입고 다닙니다,얇고 박시한 티를 잘 찾아서 두 번째 구매 후 잘 입고 다닙니다,"박시, 찾다, 번째, 얇다"
얇은편이고 그냥 대충 입고 나가기에 좋은 소재에요,얇은 편이고 그냥 대충 입고 나가기에 좋은 소재예요,"대충, 편이, 그냥, 소재, 얇다"
말해 뭐해... 진짜 오버티라 어깨도 넓어보이고 너무나도 예쁩니다.,말해 뭐해 진짜 오버 티라 어깨도 넓어 보이고 너무나도 예쁩니다,"넓다, 너무나도, 보이, 어깨, 오버"
재질도 좋고 세탁후 주름 많이 안가고 편하고 좋아요,재질도 좋고 세탁 후 주름 많이 안 가고 편하고 좋아요,"주름, 가다, 세탁, 재질, 편하다"
