Review,Processed_Review,keyword
디자인도 무난하고 사이즈도 좋아요 꾸안꾸로 입기에 좋습니다,디자인도 무난하고 사이즈도 좋아요 꾸안꾸로 입기에 좋습니다,"꾸안꾸, 디자인, 무난, 하고, 사이즈"
생각보다 옷이 얇고 사이즈가 제가 원하던 사이즈여서 만족해요 평소 100-105사이즈 입어요,생각보다 옷이 얇고 사이즈가 제가 원하던 사이즈여서 만족해요 평소 사이즈 입어요,"사이즈, 여서, 평소, 얇다, 원하다, 만족하다"
배송도 빠르고 상품도 사진과 같네요~! 잘 구매한 것같습니다~!,배송도 빠르고 상품도 사진과 같네요 잘 구매한 것 같습니다,"상품, 사진, 빠르다, 배송"
재질이 좋아요 핏도 생각했던 핏이라 자주 입을것같아요^^,재질이 좋아요 핏도 생각했던 핏이라 자주 입을 것 같아요,재질
타사 피그먼트 워시드 티셔츠랑 고민하다가 후면 절개 라인 들어간 게 맘에 들어서 소버먼트로 구매했습니다.  색이 딱 제가 원하던 물빠진 차콜입니다. 원단이 얇진 않으나 지금 날씨에 뭘 입어도 더워서 그런가 자주 입게 되네용. 오버핏 티셔츠 고민하시면 추천드립니다.,타사 피그먼트 워시드 티셔츠랑 고민하다가 후면 절개 라인 들어간 게 맘에 들어서 소버 먼트로 구매했습니다 색이 딱 제가 원하던 물 빠진 차콜입니다 원단이 얇진 않으나 지금 날씨에 뭘 입어도 더워서 그런가 자주 입게 되네요 오버핏 티셔츠 고민하시면 추천드립니다,"고민, 티셔츠, 시드, 날씨, 런가, 절개, 들어서다, 들어가다, 라인, 드리다"
길이랑 사이즈 딱 제가 원했던거라 넘 좋어용 최고,길이랑 사이즈 딱 제가 원했던 거라 너무 좋아요 최고,"길이, 최고, 원하다, 사이즈"
새로운 느낌의 티셔츠 좋아요 한여름에 입기에는 두꺼워서 아쉽,새로운 느낌의 티셔츠 좋아요 한여름에 입기에는 두꺼워서 아쉽,"새롭다, 아쉽다, 한여름, 티셔츠, 두껍다"
적당했습니다  키 몸무게 저랑 비슷하시면 m 추천드려요 무게는 조금 무거운 감이 있습니다,적당했습니다 키 몸무게 저랑 비슷하시면 m 추천드려요 무게는 조금 무거운 감이 있습니다,"몸무게, 무게, 무겁다, 드리다, 추천, 적당하다"
재질 너무 맘에들고 옷이 너무 이뻐요 그냥 진짜 강추합니다,재질 너무 맘에 들고 옷이 너무 이뻐요 그냥 진짜 강추합니다,"강추, 그냥, 재질"
목도 짱짱하고 재질도 튼튼하고 특히 뒤에 박음질 스티치 디자인이 이뻐요,목도 짱짱하고 재질도 튼튼하고 특히 뒤에 박음질 스티치 디자인이 이뻐요,"스티치, 목도, 특히, 박음질, 튼튼하다, 디자인, 짱짱하다, 재질"
무난하게 예쁩니다. 핏감 자체도 좋고 오버핏으로 입기 매우 괜찮아요. ,무난하게 예쁩니다 핏 감 자체도 좋고 온 버핏으로 입기 매우 괜찮아요,"자체, 무난, 버핏"
너무 이쁘고 자주입게되네요 만족스러워요 강추합니다,너무 이쁘고 자주 입게 되네요 만족스러워요 강추합니다,"강추, 만족스럽다"
소버먼트 특유의 피그먼트는 확실히 디테일이 다르네요 퀄도 좋고 색감도 잘 뽑아서 항상 잘 이용 중입니다,소버 먼트 특유의 피그먼트는 확실히 디테일이 다르네요 퀄도 좋고 색감도 잘 뽑아서 항상 잘 이용 중입니다,"이용, 뽑다, 다르다, 틀다, 확실하다, 피그, 일이, 특유, 디테, 멀다"
